fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L145 37777165.443 340.21 34.08 2.090609355E-01 1.314532345E-04 1.242478971E-05 1.367523012E-01 9.083917314E-05 4.521107996E-01 0.000000000E+00 
L146 37802577.655 340.1 34.091 2.100594065E-01 1.328414531E-04 1.279835947E-05 1.351842160E-01 9.468384534E-05 4.586469948E-01 0.000000000E+00 
L147 37823574.681 340.05 34.096 2.110180117E-01 1.343967457E-04 1.333380703E-05 1.404635783E-01 9.492897756E-05 4.701602260E-01 0.000000000E+00 
L148 37844575.203 339.99 34.102 2.115557997E-01 1.350812501E-04 1.353435736E-05 1.439552756E-01 9.399575240E-05 4.736064761E-01 0.000000000E+00 
L149 37865576.208 339.94 34.107 2.116152235E-01 1.356815288E-04 1.361749756E-05 1.420527609E-01 9.585230945E-05 4.742743860E-01 0.000000000E+00 
L150 37886576.556 339.91 34.11 2.116252856E-01 1.363727042E-04 1.371574751E-05 1.433684440E-01 9.565798035E-05 4.752525678E-01 0.000000000E+00 
L151 37907577.478 339.89 34.112 2.126178002E-01 1.371443177E-04 1.403434336E-05 1.441900473E-01 9.733471226E-05 4.812986670E-01 0.000000000E+00 
L152 37928578.824 339.86 34.115 2.133375921E-01 1.382582434E-04 1.404402350E-05 1.407693011E-01 9.977026865E-05 4.761383073E-01 0.000000000E+00 
L153 37949578.722 339.85 34.116 2.138189265E-01 1.387558495E-04 1.409088990E-05 1.430696773E-01 9.850338554E-05 4.749424369E-01 0.000000000E+00 
L154 37970579.534 339.86 34.115 2.142419767E-01 1.392733176E-04 1.418390890E-05 1.440851639E-01 9.845518197E-05 4.753608878E-01 0.000000000E+00 
L155 37991580.022 339.85 34.116 2.152287879E-01 1.400265825E-04 1.427767192E-05 1.442967049E-01 9.894271847E-05 4.737470830E-01 0.000000000E+00 
