N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.183462362E+00 1.183954180E+00 1.184456358E+00 1.185033510E+00 1.185754283E+00 1.186693175E+00 1.187927646E+00 1.189527765E+00 1.191537508E+00 1.193952635E+00 1.196709971E+00 1.199705885E+00 1.202843969E+00 1.206079630E+00 1.209424409E+00 1.212912755E+00 1.216568706E+00 1.220395787E+00 1.224381418E+00
1.600000000E+01 1.230801995E+00 1.233296021E+00 1.235320034E+00 1.236958722E+00 1.238314488E+00 1.239501376E+00 1.240639360E+00 1.241851803E+00 1.243264745E+00 1.245004579E+00 1.247190918E+00 1.249923030E+00 1.253261913E+00 1.257215007E+00 1.261733623E+00 1.266728990E+00 1.272100586E+00 1.277759958E+00 1.283637790E+00
1.700000000E+01 1.254350393E+00 1.261208672E+00 1.267480921E+00 1.273512967E+00 1.279472375E+00 1.285386849E+00 1.291217186E+00 1.296939029E+00 1.302596764E+00 1.308306477E+00 1.314213008E+00 1.320428889E+00 1.326989122E+00 1.333844520E+00 1.340892200E+00 1.348018740E+00 1.355128867E+00 1.362151219E+00 1.369031284E+00
1.549996187E+01 1.215288374E+00 1.216291931E+00 1.217069309E+00 1.217703536E+00 1.218269618E+00 1.218837515E+00 1.219475832E+00 1.220254949E+00 1.221248389E+00 1.222531448E+00 1.224176929E+00 1.226248434E+00 1.228791994E+00 1.231827186E+00 1.235341217E+00 1.239291653E+00 1.243619789E+00 1.248267546E+00 1.253186293E+00
1.649996187E+01 1.244120686E+00 1.248796779E+00 1.253020967E+00 1.256817374E+00 1.260194715E+00 1.263198977E+00 1.265935277E+00 1.268562262E+00 1.271271553E+00 1.274261745E+00 1.277709814E+00 1.281741316E+00 1.286405420E+00 1.291666629E+00 1.297422359E+00 1.303540991E+00 1.309899566E+00 1.316401773E+00 1.322974964E+00
1.674996808E+01 1.249157489E+00 1.254896424E+00 1.260208006E+00 1.265222984E+00 1.269960145E+00 1.274401710E+00 1.278564550E+00 1.282539381E+00 1.286488848E+00 1.290614089E+00 1.295106111E+00 1.300097647E+00 1.305630824E+00 1.311654437E+00 1.318053505E+00 1.324694781E+00 1.331462191E+00 1.338267889E+00 1.345045375E+00
1.624993176E+01 1.238304804E+00 1.241870091E+00 1.244928113E+00 1.247518648E+00 1.249710293E+00 1.251609209E+00 1.253352000E+00 1.255094199E+00 1.256999865E+00 1.259231408E+00 1.261935947E+00 1.265226181E+00 1.269159134E+00 1.273722506E+00 1.278839991E+00 1.284397913E+00 1.290279900E+00 1.296389757E+00 1.302654015E+00
1.574996808E+01 1.223844348E+00 1.225461875E+00 1.226724193E+00 1.227728736E+00 1.228571574E+00 1.229345734E+00 1.230142367E+00 1.231053550E+00 1.232174592E+00 1.233603657E+00 1.235436959E+00 1.237758687E+00 1.240626991E+00 1.244060396E+00 1.248031959E+00 1.252477644E+00 1.257317278E+00 1.262476011E+00 1.267893408E+00
1.524993176E+01 1.203913793E+00 1.204547494E+00 1.205068516E+00 1.205542122E+00 1.206028308E+00 1.206585556E+00 1.207273234E+00 1.208151466E+00 1.209277790E+00 1.210701238E+00 1.212457222E+00 1.214567281E+00 1.217043784E+00 1.219893178E+00 1.223112316E+00 1.226682578E+00 1.230571483E+00 1.234741957E+00 1.239159437E+00
