N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.318580000E-04 4.438980000E-04 3.863690000E-04 3.443440000E-04
1.600000000E+01 7.220080000E-03 6.119824000E-03 5.365283000E-03 4.824227000E-03
1.700000000E+01 4.299292900E-02 4.016609800E-02 3.818177600E-02 3.672087400E-02
1.549996187E+01 2.260231000E-03 1.894262000E-03 1.654472000E-03 1.489555000E-03
1.649996187E+01 1.965959400E-02 1.748191200E-02 1.588290300E-02 1.468711500E-02
1.674996808E+01 2.987538300E-02 2.727229700E-02 2.534415600E-02 2.388766300E-02
1.624993176E+01 1.222506900E-02 1.058243900E-02 9.411355000E-03 8.567137000E-03
1.574996808E+01 4.096425000E-03 3.437311000E-03 2.994325000E-03 2.685346000E-03
1.524993176E+01 1.194741000E-03 1.006890000E-03 8.853170000E-04 8.016410000E-04
