N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.055000000E-05 1.800600000E-05 1.653200000E-05 1.561600000E-05
1.600000000E+01 3.564610000E-04 3.107920000E-04 2.817510000E-04 2.625380000E-04
1.700000000E+01 5.487761000E-03 5.180656000E-03 4.995979000E-03 4.900134000E-03
1.549996187E+01 9.193400000E-05 7.945600000E-05 7.157500000E-05 6.638700000E-05
1.649996187E+01 1.414256000E-03 1.279289000E-03 1.190909000E-03 1.131512000E-03
1.674996808E+01 2.812608000E-03 2.602875000E-03 2.463917000E-03 2.372256000E-03
1.624993176E+01 7.087860000E-04 6.276680000E-04 5.751170000E-04 5.408250000E-04
1.574996808E+01 1.803860000E-04 1.561170000E-04 1.407250000E-04 1.305510000E-04
1.524993176E+01 4.618700000E-05 4.011600000E-05 3.634100000E-05 3.387400000E-05
