N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.462000000E-06 4.418000000E-06 4.412000000E-06 4.416000000E-06
1.600000000E+01 7.032900000E-05 6.952800000E-05 6.913200000E-05 6.899200000E-05
1.700000000E+01 8.655520000E-04 8.636760000E-04 8.642670000E-04 8.742960000E-04
1.549996187E+01 1.833100000E-05 1.808500000E-05 1.795600000E-05 1.791900000E-05
1.649996187E+01 2.560580000E-04 2.548280000E-04 2.539600000E-04 2.534070000E-04
1.674996808E+01 4.765870000E-04 4.758750000E-04 4.745990000E-04 4.741660000E-04
1.624993176E+01 1.351970000E-04 1.340460000E-04 1.333590000E-04 1.331040000E-04
1.574996808E+01 3.610200000E-05 3.564700000E-05 3.544100000E-05 3.537100000E-05
1.524993176E+01 9.168000000E-06 9.039000000E-06 8.989000000E-06 8.973000000E-06
