N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.735120000E-04 6.469990000E-04 5.638900000E-04 5.029410000E-04
1.600000000E+01 9.657307000E-03 8.279226000E-03 7.324456000E-03 6.633576000E-03
1.700000000E+01 4.927619200E-02 4.643417900E-02 4.447192700E-02 4.306371400E-02
1.549996187E+01 3.201952000E-03 2.700335000E-03 2.369398000E-03 2.140562000E-03
1.649996187E+01 2.415795800E-02 2.173639200E-02 1.995163200E-02 1.861556400E-02
1.674996808E+01 3.529017500E-02 3.254194400E-02 3.052184500E-02 2.900342500E-02
1.624993176E+01 1.569338200E-02 1.375488800E-02 1.235999100E-02 1.134913000E-02
1.574996808E+01 5.665283000E-03 4.796742000E-03 4.207094000E-03 3.793133000E-03
1.524993176E+01 1.719587000E-03 1.454936000E-03 1.282786000E-03 1.163866000E-03
