N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 5.214000000E-06 5.107000000E-06 5.076000000E-06 5.073000000E-06
1.600000000E+01 8.438900000E-05 8.275500000E-05 8.191200000E-05 8.153400000E-05
1.700000000E+01 1.109311000E-03 1.103849000E-03 1.103149000E-03 1.114511000E-03
1.549996187E+01 2.162100000E-05 2.111200000E-05 2.083700000E-05 2.072500000E-05
1.649996187E+01 3.163250000E-04 3.131830000E-04 3.112360000E-04 3.100630000E-04
1.674996808E+01 5.993770000E-04 5.961400000E-04 5.933530000E-04 5.921570000E-04
1.624993176E+01 1.643880000E-04 1.619100000E-04 1.604860000E-04 1.598510000E-04
1.574996808E+01 4.287500000E-05 4.194300000E-05 4.148200000E-05 4.127300000E-05
1.524993176E+01 1.076900000E-05 1.050400000E-05 1.038200000E-05 1.032800000E-05
