N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.165000000E-06 5.968000000E-06 5.886000000E-06 5.854000000E-06
1.600000000E+01 1.020810000E-04 9.888800000E-05 9.717200000E-05 9.629900000E-05
1.700000000E+01 1.425260000E-03 1.412075000E-03 1.407890000E-03 1.419529000E-03
1.549996187E+01 2.584100000E-05 2.485300000E-05 2.430900000E-05 2.403900000E-05
1.649996187E+01 3.925480000E-04 3.855560000E-04 3.813870000E-04 3.788910000E-04
1.674996808E+01 7.563730000E-04 7.477280000E-04 7.417240000E-04 7.387410000E-04
1.624993176E+01 2.010990000E-04 1.960610000E-04 1.931780000E-04 1.917350000E-04
1.574996808E+01 5.146000000E-05 4.964200000E-05 4.868800000E-05 4.819400000E-05
1.524993176E+01 1.284600000E-05 1.234100000E-05 1.208400000E-05 1.195200000E-05
