X Y Yfit
2.900E+2 1.173E+0 1.173E+0 5.550E+2 5.550E+2
2.950E+2 1.181E+0 1.177E+0 5.550E+2 5.550E+2
3.000E+2 1.179E+0 1.180E+0 5.550E+2 5.550E+2
3.050E+2 1.186E+0 1.184E+0 5.550E+2 5.550E+2
3.100E+2 1.187E+0 1.188E+0 5.550E+2 5.550E+2
3.150E+2 1.189E+0 1.192E+0 5.550E+2 5.550E+2
3.200E+2 1.195E+0 1.196E+0 5.550E+2 5.550E+2
3.250E+2 1.199E+0 1.199E+0 5.550E+2 5.550E+2
3.300E+2 1.202E+0 1.201E+0 5.550E+2 5.550E+2
3.350E+2 1.203E+0 1.201E+0 5.550E+2 5.550E+2
3.400E+2 1.192E+0 1.193E+0 5.550E+2 5.550E+2
