d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.250180876E+00 1.223783403E+00 2.639747300E-02 1.250090679E+00 1.223696666E+00 2.639401300E-02 9.019700000E-05 8.673700000E-05
150 295 1.250066139E+00 1.223428368E+00 2.663777100E-02 1.249987541E+00 1.223350348E+00 2.663719300E-02 7.859800000E-05 7.802000000E-05
150 300 1.250725330E+00 1.224309123E+00 2.641620700E-02 1.250656415E+00 1.224237219E+00 2.641919600E-02 6.891500000E-05 7.190400000E-05
150 305 1.251757766E+00 1.225776466E+00 2.598130000E-02 1.251696424E+00 1.225709443E+00 2.598698100E-02 6.134200000E-05 6.702300000E-05
150 310 1.252718920E+00 1.227669545E+00 2.504937500E-02 1.252662947E+00 1.227605613E+00 2.505733400E-02 5.597300000E-05 6.393200000E-05
150 315 1.252822762E+00 1.229483257E+00 2.333950500E-02 1.252770234E+00 1.229421078E+00 2.334915600E-02 5.252800000E-05 6.217900000E-05
150 320 1.251038200E+00 1.231558848E+00 1.947935200E-02 1.250987880E+00 1.231495153E+00 1.949272700E-02 5.032000000E-05 6.369500000E-05
150 325 1.245243361E+00 1.233174926E+00 1.206843500E-02 1.245195160E+00 1.233107278E+00 1.208788200E-02 4.820100000E-05 6.764800000E-05
150 330 1.232656638E+00 1.233715017E+00 -1.058379000E-03 1.232612868E+00 1.233641656E+00 -1.028788000E-03 4.377000000E-05 7.336100000E-05
150 335 1.208132560E+00 1.232586689E+00 -2.445412900E-02 1.208099352E+00 1.232504717E+00 -2.440536500E-02 3.320800000E-05 8.197200000E-05
150 340 1.164732776E+00 1.228239778E+00 -6.350700200E-02 1.164722097E+00 1.228146863E+00 -6.342476600E-02 1.067900000E-05 9.291500000E-05
180 290 1.249530002E+00 1.223066000E+00 2.646400200E-02 1.249446564E+00 1.222985538E+00 2.646102600E-02 8.343800000E-05 8.046200000E-05
180 295 1.249498354E+00 1.222823734E+00 2.667462000E-02 1.249425613E+00 1.222751586E+00 2.667402700E-02 7.274100000E-05 7.214800000E-05
180 300 1.250182542E+00 1.223654917E+00 2.652762500E-02 1.250118731E+00 1.223588730E+00 2.653000100E-02 6.381100000E-05 6.618700000E-05
180 305 1.251261070E+00 1.225106655E+00 2.615441500E-02 1.251204012E+00 1.225044894E+00 2.615911800E-02 5.705800000E-05 6.176100000E-05
180 310 1.251626584E+00 1.226748402E+00 2.487818200E-02 1.251574226E+00 1.226689203E+00 2.488502300E-02 5.235800000E-05 5.919900000E-05
180 315 1.251799228E+00 1.228514202E+00 2.328502600E-02 1.251749559E+00 1.228456244E+00 2.329331500E-02 4.966900000E-05 5.795800000E-05
180 320 1.250150030E+00 1.230049981E+00 2.010004900E-02 1.250101677E+00 1.229990023E+00 2.011165400E-02 4.835300000E-05 5.995800000E-05
180 325 1.244811101E+00 1.231887717E+00 1.292338400E-02 1.244763736E+00 1.231823491E+00 1.294024500E-02 4.736500000E-05 6.422600000E-05
180 330 1.232805825E+00 1.232067528E+00 7.382970000E-04 1.232760948E+00 1.231996909E+00 7.640390000E-04 4.487700000E-05 7.061900000E-05
180 335 1.207875227E+00 1.230213070E+00 -2.233784300E-02 1.207838046E+00 1.230133255E+00 -2.229520900E-02 3.718100000E-05 7.981500000E-05
180 340 1.166518570E+00 1.224249250E+00 -5.773068000E-02 1.166498534E+00 1.224158470E+00 -5.765993600E-02 2.003600000E-05 9.078000000E-05
210 290 1.247971189E+00 1.222259004E+00 2.571218500E-02 1.247891554E+00 1.222182163E+00 2.570939100E-02 7.963500000E-05 7.684100000E-05
210 295 1.248247069E+00 1.222261148E+00 2.598592100E-02 1.248177723E+00 1.222192303E+00 2.598542000E-02 6.934600000E-05 6.884500000E-05
210 300 1.249041553E+00 1.223155721E+00 2.588583200E-02 1.248980667E+00 1.223092469E+00 2.588819800E-02 6.088600000E-05 6.325200000E-05
210 305 1.250179567E+00 1.224611352E+00 2.556821500E-02 1.250125073E+00 1.224552671E+00 2.557240200E-02 5.449400000E-05 5.868100000E-05
210 310 1.251179061E+00 1.226433986E+00 2.474507500E-02 1.251128771E+00 1.226376943E+00 2.475182800E-02 5.029000000E-05 5.704300000E-05
210 315 1.251299481E+00 1.228092611E+00 2.320687000E-02 1.251251539E+00 1.228036516E+00 2.321502300E-02 4.794200000E-05 5.609500000E-05
210 320 1.249706424E+00 1.229925185E+00 1.978123900E-02 1.249659215E+00 1.229867700E+00 1.979151500E-02 4.720900000E-05 5.748500000E-05
210 325 1.244445305E+00 1.231167933E+00 1.327737200E-02 1.244398198E+00 1.231105827E+00 1.329237100E-02 4.710700000E-05 6.210600000E-05
210 330 1.232723675E+00 1.231053638E+00 1.670037000E-03 1.232677506E+00 1.230984569E+00 1.692937000E-03 4.616900000E-05 6.906900000E-05
210 335 1.209978486E+00 1.229033267E+00 -1.905478100E-02 1.209936983E+00 1.228953914E+00 -1.901693100E-02 4.150300000E-05 7.935300000E-05
210 340 1.169639455E+00 1.222469352E+00 -5.282989700E-02 1.169610510E+00 1.222377310E+00 -5.276680000E-02 2.894500000E-05 9.204200000E-05
240 290 1.248109329E+00 1.221970200E+00 2.613912900E-02 1.248031959E+00 1.221895377E+00 2.613658200E-02 7.737000000E-05 7.482300000E-05
240 295 1.248257487E+00 1.221819895E+00 2.643759200E-02 1.248190158E+00 1.221753201E+00 2.643695700E-02 6.732900000E-05 6.669400000E-05
240 300 1.249194395E+00 1.222711221E+00 2.648317400E-02 1.249135301E+00 1.222650112E+00 2.648518900E-02 5.909400000E-05 6.110900000E-05
240 305 1.250341060E+00 1.224214045E+00 2.612701500E-02 1.250288075E+00 1.224157143E+00 2.613093200E-02 5.298500000E-05 5.690200000E-05
240 310 1.251554142E+00 1.226153560E+00 2.540058200E-02 1.251505174E+00 1.226098926E+00 2.540624800E-02 4.896800000E-05 5.463400000E-05
240 315 1.251790376E+00 1.227819191E+00 2.397118500E-02 1.251743419E+00 1.227765388E+00 2.397803100E-02 4.695700000E-05 5.380300000E-05
240 320 1.250187313E+00 1.229590739E+00 2.059657400E-02 1.250140724E+00 1.229534671E+00 2.060605300E-02 4.658900000E-05 5.606800000E-05
240 325 1.244818707E+00 1.230704813E+00 1.411389400E-02 1.244771534E+00 1.230643946E+00 1.412758800E-02 4.717300000E-05 6.086700000E-05
240 330 1.233206385E+00 1.230407076E+00 2.799309000E-03 1.233159000E+00 1.230338929E+00 2.820071000E-03 4.738500000E-05 6.814700000E-05
240 335 1.210600855E+00 1.227989902E+00 -1.738904700E-02 1.210555873E+00 1.227910551E+00 -1.735467800E-02 4.498200000E-05 7.935100000E-05
240 340 1.170511298E+00 1.220746959E+00 -5.023566100E-02 1.170474995E+00 1.220653054E+00 -5.017805900E-02 3.630300000E-05 9.390500000E-05
