Ytrue Ypred RelError Label
1.780000e+11 1.809265e+11 1.644109e-02 SC2973
2.670000e+11 2.669095e+11 3.390150e-04 SC312v6
7.090000e+12 7.027378e+12 8.832427e-03 SC3132v3
1.910000e+12 1.902653e+12 3.846349e-03 SC3152v1
3.100000e+12 3.105258e+12 1.696197e-03 SC3152v3
3.630000e+11 3.609088e+11 5.760746e-03 SC320v10
1.940000e+11 1.956257e+11 8.379798e-03 SC3252v1
9.310000e+11 9.296031e+11 1.500403e-03 SC3383v2
8.780000e+12 8.774995e+12 5.700286e-04 SC3411v10
7.570000e+12 7.593323e+12 3.080961e-03 SC3411v9
7.170000e+11 7.158160e+11 1.651357e-03 SC342v1
5.310000e+12 5.266915e+12 8.113948e-03 SC3491v2
1.630000e+13 1.628410e+13 9.757133e-04 SC3501v6
1.600000e+13 1.595340e+13 2.912621e-03 SC3501v9
9.880000e+12 9.888961e+12 9.069709e-04 SC3502v10
1.440000e+13 1.441480e+13 1.028030e-03 SC3503
1.490000e+12 1.478404e+12 7.782761e-03 SC3753v2
3.200000e+12 3.180468e+12 6.103634e-03 SC3753v7
7.210000e+12 7.279904e+12 9.695355e-03 SC4023v3
2.070000e+12 2.084587e+12 7.046692e-03 SC4023v5
