Ytrue Ypred RelError Label
1.780000e+11 1.987010e+11 1.162977e-01 SC2973
2.670000e+11 2.625730e+11 1.658046e-02 SC312v6
7.090000e+12 7.284198e+12 2.739042e-02 SC3132v3
1.910000e+12 1.985578e+12 3.956952e-02 SC3152v1
3.100000e+12 2.990972e+12 3.517021e-02 SC3152v3
3.630000e+11 3.341489e+11 7.947963e-02 SC320v10
1.940000e+11 2.088775e+11 7.668840e-02 SC3252v1
9.310000e+11 9.442512e+11 1.423328e-02 SC3383v2
8.780000e+12 8.737716e+12 4.815987e-03 SC3411v10
7.570000e+12 7.738267e+12 2.222816e-02 SC3411v9
7.170000e+11 6.631702e+11 7.507636e-02 SC342v1
5.310000e+12 5.779985e+12 8.850942e-02 SC3491v2
1.630000e+13 1.442205e+13 1.152120e-01 SC3501v6
1.600000e+13 1.467248e+13 8.297005e-02 SC3501v9
9.880000e+12 1.014251e+13 2.657027e-02 SC3502v10
1.440000e+13 1.346256e+13 6.509998e-02 SC3503
1.490000e+12 1.480434e+12 6.420351e-03 SC3753v2
3.200000e+12 3.050102e+12 4.684299e-02 SC3753v7
7.210000e+12 7.416708e+12 2.866957e-02 SC4023v3
2.070000e+12 2.098735e+12 1.388145e-02 SC4023v5
