Ytrue Ypred RelError Label
1.780000e+11 1.954814e+11 9.820988e-02 SC2973
2.670000e+11 2.800516e+11 4.888221e-02 SC312v6
7.090000e+12 6.850883e+12 3.372598e-02 SC3132v3
1.910000e+12 1.905791e+12 2.203531e-03 SC3152v1
3.100000e+12 3.120149e+12 6.499520e-03 SC3152v3
3.630000e+11 3.644252e+11 3.926075e-03 SC320v10
1.940000e+11 2.101989e+11 8.349931e-02 SC3252v1
9.310000e+11 8.785869e+11 5.629760e-02 SC3383v2
8.780000e+12 8.834136e+12 6.165804e-03 SC3411v10
7.570000e+12 7.767416e+12 2.607869e-02 SC3411v9
7.170000e+11 6.650970e+11 7.238917e-02 SC342v1
5.310000e+12 4.724678e+12 1.102300e-01 SC3491v2
1.630000e+13 1.583622e+13 2.845266e-02 SC3501v6
1.600000e+13 1.526817e+13 4.573964e-02 SC3501v9
9.880000e+12 9.887413e+12 7.503463e-04 SC3502v10
1.440000e+13 1.420477e+13 1.355786e-02 SC3503
1.490000e+12 1.488739e+12 8.465538e-04 SC3753v2
3.200000e+12 3.494513e+12 9.203518e-02 SC3753v7
7.210000e+12 7.212471e+12 3.426662e-04 SC4023v3
2.070000e+12 2.116604e+12 2.251412e-02 SC4023v5
