Ytrue Ypred RelError Label
1.780000e+11 1.782866e+11 1.609975e-03 SC2973
2.670000e+11 2.669041e+11 3.593204e-04 SC312v6
7.090000e+12 7.089620e+12 5.363271e-05 SC3132v3
1.910000e+12 1.909784e+12 1.133084e-04 SC3152v1
3.100000e+12 3.099766e+12 7.552306e-05 SC3152v3
3.630000e+11 3.628773e+11 3.379574e-04 SC320v10
1.940000e+11 1.939594e+11 2.093927e-04 SC3252v1
9.310000e+11 9.309194e+11 8.657179e-05 SC3383v2
8.780000e+12 8.779541e+12 5.231255e-05 SC3411v10
7.570000e+12 7.569886e+12 1.504953e-05 SC3411v9
7.170000e+11 7.169608e+11 5.470523e-05 SC342v1
5.310000e+12 5.308948e+12 1.981022e-04 SC3491v2
1.630000e+13 1.629926e+13 4.535946e-05 SC3501v6
1.600000e+13 1.599609e+13 2.444761e-04 SC3501v9
9.880000e+12 9.879823e+12 1.794396e-05 SC3502v10
1.440000e+13 1.440052e+13 3.581225e-05 SC3503
1.490000e+12 1.489865e+12 9.045774e-05 SC3753v2
3.200000e+12 3.199608e+12 1.224746e-04 SC3753v7
7.210000e+12 7.210072e+12 9.933703e-06 SC4023v3
2.070000e+12 2.070480e+12 2.317974e-04 SC4023v5
