Ytrue Ypred RelError Label
1.780000e+11 1.803363e+11 1.312517e-02 SC2973
2.670000e+11 2.707185e+11 1.392707e-02 SC312v6
7.090000e+12 7.110610e+12 2.906959e-03 SC3132v3
1.910000e+12 1.917963e+12 4.168882e-03 SC3152v1
3.100000e+12 3.136712e+12 1.184261e-02 SC3152v3
3.630000e+11 3.592523e+11 1.032423e-02 SC320v10
1.940000e+11 1.976827e+11 1.898304e-02 SC3252v1
9.310000e+11 8.930016e+11 4.081459e-02 SC3383v2
8.780000e+12 8.912093e+12 1.504474e-02 SC3411v10
7.570000e+12 7.555068e+12 1.972523e-03 SC3411v9
7.170000e+11 7.391234e+11 3.085558e-02 SC342v1
5.310000e+12 5.205756e+12 1.963158e-02 SC3491v2
1.630000e+13 1.619799e+13 6.258551e-03 SC3501v6
1.600000e+13 1.592129e+13 4.919084e-03 SC3501v9
9.880000e+12 9.603828e+12 2.795261e-02 SC3502v10
1.440000e+13 1.449105e+13 6.323145e-03 SC3503
1.490000e+12 1.498355e+12 5.607701e-03 SC3753v2
3.200000e+12 3.218953e+12 5.922688e-03 SC3753v7
7.210000e+12 7.217858e+12 1.089828e-03 SC4023v3
2.070000e+12 2.032389e+12 1.816956e-02 SC4023v5
