Ytrue Ypred RelError Label
1.780000e+11 1.779795e+11 1.153087e-04 SC2973
2.670000e+11 2.669365e+11 2.377558e-04 SC312v6
7.090000e+12 7.090070e+12 9.862116e-06 SC3132v3
1.910000e+12 1.909639e+12 1.892303e-04 SC3152v1
3.100000e+12 3.099844e+12 5.047864e-05 SC3152v3
3.630000e+11 3.629698e+11 8.322702e-05 SC320v10
1.940000e+11 1.939798e+11 1.043712e-04 SC3252v1
9.310000e+11 9.309112e+11 9.536129e-05 SC3383v2
8.780000e+12 8.779335e+12 7.570923e-05 SC3411v10
7.570000e+12 7.569639e+12 4.774876e-05 SC3411v9
7.170000e+11 7.169828e+11 2.400072e-05 SC342v1
5.310000e+12 5.309486e+12 9.673557e-05 SC3491v2
1.630000e+13 1.629742e+13 1.581350e-04 SC3501v6
1.600000e+13 1.599884e+13 7.254671e-05 SC3501v9
9.880000e+12 9.878928e+12 1.084715e-04 SC3502v10
1.440000e+13 1.439827e+13 1.202809e-04 SC3503
1.490000e+12 1.489733e+12 1.793694e-04 SC3753v2
3.200000e+12 3.199860e+12 4.366245e-05 SC3753v7
7.210000e+12 7.209132e+12 1.204284e-04 SC4023v3
2.070000e+12 2.069752e+12 1.197274e-04 SC4023v5
