Ytrue Ypred RelError Label
1.780000e+11 1.762128e+11 1.004025e-02 SC2973
2.670000e+11 2.746319e+11 2.858396e-02 SC312v6
7.090000e+12 6.984251e+12 1.491520e-02 SC3132v3
1.910000e+12 1.857843e+12 2.730741e-02 SC3152v1
3.100000e+12 3.043587e+12 1.819783e-02 SC3152v3
3.630000e+11 3.444423e+11 5.112303e-02 SC320v10
1.940000e+11 2.051040e+11 5.723697e-02 SC3252v1
9.310000e+11 9.433213e+11 1.323443e-02 SC3383v2
8.780000e+12 8.643732e+12 1.552030e-02 SC3411v10
7.570000e+12 7.631257e+12 8.092101e-03 SC3411v9
7.170000e+11 6.983957e+11 2.594748e-02 SC342v1
5.310000e+12 5.243315e+12 1.255835e-02 SC3491v2
1.630000e+13 1.583459e+13 2.855294e-02 SC3501v6
1.600000e+13 1.621712e+13 1.356995e-02 SC3501v9
9.880000e+12 9.864077e+12 1.611628e-03 SC3502v10
1.440000e+13 1.493316e+13 3.702506e-02 SC3503
1.490000e+12 1.452780e+12 2.498011e-02 SC3753v2
3.200000e+12 3.156967e+12 1.344776e-02 SC3753v7
7.210000e+12 7.493632e+12 3.933871e-02 SC4023v3
2.070000e+12 2.199296e+12 6.246165e-02 SC4023v5
