Ytrue Ypred RelError Label
1.780000e+11 2.043314e+11 1.479294e-01 SC2973
2.670000e+11 2.670874e+11 3.271576e-04 SC312v6
7.090000e+12 7.092181e+12 3.076552e-04 SC3132v3
1.910000e+12 1.907534e+12 1.290900e-03 SC3152v1
3.100000e+12 3.100201e+12 6.487475e-05 SC3152v3
3.630000e+11 3.627989e+11 5.539222e-04 SC320v10
1.940000e+11 1.941214e+11 6.257210e-04 SC3252v1
9.310000e+11 9.315264e+11 5.654376e-04 SC3383v2
8.780000e+12 8.783454e+12 3.934295e-04 SC3411v10
7.570000e+12 9.236235e+12 2.201103e-01 SC3411v9
7.170000e+11 7.163214e+11 9.464735e-04 SC342v1
5.310000e+12 5.306106e+12 7.333188e-04 SC3491v2
1.630000e+13 1.106890e+13 3.209266e-01 SC3501v6
1.600000e+13 1.481767e+13 7.389590e-02 SC3501v9
9.880000e+12 9.877463e+12 2.567592e-04 SC3502v10
1.440000e+13 1.366098e+13 5.132053e-02 SC3503
1.490000e+12 1.489535e+12 3.118653e-04 SC3753v2
3.200000e+12 3.197521e+12 7.747421e-04 SC3753v7
7.210000e+12 7.233871e+12 3.310786e-03 SC4023v3
2.070000e+12 2.556442e+12 2.349961e-01 SC4023v5
