Ytrue Ypred RelError Label
1.780000e+11 1.780000e+11 1.628747e-14 SC2973
2.670000e+11 2.670000e+11 2.034505e-14 SC312v6
7.090000e+12 7.090000e+12 1.225868e-14 SC3132v3
1.910000e+12 1.910000e+12 0.000000e+00 SC3152v1
3.100000e+12 3.100000e+12 4.095262e-15 SC3152v3
3.630000e+11 3.630000e+11 2.051319e-14 SC320v10
1.940000e+11 1.940000e+11 2.453991e-14 SC3252v1
9.310000e+11 9.310000e+11 8.260397e-15 SC3383v2
8.780000e+12 8.780000e+12 1.635019e-14 SC3411v10
7.570000e+12 7.570000e+12 1.238441e-14 SC3411v9
7.170000e+11 7.170000e+11 1.634414e-14 SC342v1
5.310000e+12 5.310000e+12 4.046022e-15 SC3491v2
1.630000e+13 1.630000e+13 4.074003e-15 SC3501v6
1.600000e+13 1.600000e+13 2.453613e-14 SC3501v9
9.880000e+12 9.880000e+12 1.225645e-14 SC3502v10
1.440000e+13 1.440000e+13 2.454970e-14 SC3503
1.490000e+12 1.490000e+12 4.096319e-15 SC3753v2
3.200000e+12 3.200000e+12 4.119873e-15 SC3753v7
7.210000e+12 7.210000e+12 1.219010e-14 SC4023v3
2.070000e+12 2.070000e+12 4.127982e-15 SC4023v5
