Ytrue Ypred RelError Label
1.780000e+11 1.796961e+11 9.528410e-03 SC2973
2.670000e+11 2.740981e+11 2.658458e-02 SC312v6
7.090000e+12 7.120061e+12 4.239960e-03 SC3132v3
1.910000e+12 1.914859e+12 2.544136e-03 SC3152v1
3.100000e+12 3.126104e+12 8.420653e-03 SC3152v3
3.630000e+11 3.585669e+11 1.221247e-02 SC320v10
1.940000e+11 1.949132e+11 4.706983e-03 SC3252v1
9.310000e+11 8.978985e+11 3.555475e-02 SC3383v2
8.780000e+12 8.887097e+12 1.219781e-02 SC3411v10
7.570000e+12 7.573283e+12 4.336413e-04 SC3411v9
7.170000e+11 7.317456e+11 2.056563e-02 SC342v1
5.310000e+12 5.200656e+12 2.059208e-02 SC3491v2
1.630000e+13 1.620020e+13 6.122783e-03 SC3501v6
1.600000e+13 1.586403e+13 8.498049e-03 SC3501v9
9.880000e+12 9.633469e+12 2.495257e-02 SC3502v10
1.440000e+13 1.444784e+13 3.322117e-03 SC3503
1.490000e+12 1.500468e+12 7.025322e-03 SC3753v2
3.200000e+12 3.214734e+12 4.604272e-03 SC3753v7
7.210000e+12 7.217590e+12 1.052651e-03 SC4023v3
2.070000e+12 2.051956e+12 8.716838e-03 SC4023v5
