Ytrue Ypred RelError Label
1.780000e+11 1.779893e+11 6.028107e-05 SC2973
2.670000e+11 2.670120e+11 4.509132e-05 SC312v6
7.090000e+12 7.088738e+12 1.779406e-04 SC3132v3
1.910000e+12 1.909723e+12 1.451453e-04 SC3152v1
3.100000e+12 3.099856e+12 4.654324e-05 SC3152v3
3.630000e+11 3.629753e+11 6.796835e-05 SC320v10
1.940000e+11 1.939857e+11 7.381164e-05 SC3252v1
9.310000e+11 9.310023e+11 2.471903e-06 SC3383v2
8.780000e+12 8.780870e+12 9.914250e-05 SC3411v10
7.570000e+12 7.568937e+12 1.404573e-04 SC3411v9
7.170000e+11 7.169583e+11 5.809169e-05 SC342v1
5.310000e+12 5.310513e+12 9.656943e-05 SC3491v2
1.630000e+13 1.630060e+13 3.654835e-05 SC3501v6
1.600000e+13 1.600298e+13 1.863288e-04 SC3501v9
9.880000e+12 9.880336e+12 3.403413e-05 SC3502v10
1.440000e+13 1.440226e+13 1.566924e-04 SC3503
1.490000e+12 1.489969e+12 2.060591e-05 SC3753v2
3.200000e+12 3.200419e+12 1.308059e-04 SC3753v7
7.210000e+12 7.209875e+12 1.729769e-05 SC4023v3
2.070000e+12 2.069915e+12 4.099334e-05 SC4023v5
