Ytrue Ypred RelError Label
1.780000e+11 1.787704e+11 4.328133e-03 SC2973
2.670000e+11 2.667602e+11 8.979590e-04 SC312v6
7.090000e+12 7.088542e+12 2.057053e-04 SC3132v3
1.910000e+12 1.908614e+12 7.253959e-04 SC3152v1
3.100000e+12 3.099082e+12 2.961130e-04 SC3152v3
3.630000e+11 3.624873e+11 1.412446e-03 SC320v10
1.940000e+11 1.947503e+11 3.867741e-03 SC3252v1
9.310000e+11 9.286543e+11 2.519538e-03 SC3383v2
8.780000e+12 8.781523e+12 1.735112e-04 SC3411v10
7.570000e+12 7.564267e+12 7.573661e-04 SC3411v9
7.170000e+11 7.168248e+11 2.444083e-04 SC342v1
5.310000e+12 5.305677e+12 8.140441e-04 SC3491v2
1.630000e+13 1.628228e+13 1.087063e-03 SC3501v6
1.600000e+13 1.600810e+13 5.060918e-04 SC3501v9
9.880000e+12 9.882032e+12 2.056296e-04 SC3502v10
1.440000e+13 1.441160e+13 8.054217e-04 SC3503
1.490000e+12 1.488918e+12 7.259898e-04 SC3753v2
3.200000e+12 3.199329e+12 2.098110e-04 SC3753v7
7.210000e+12 7.203175e+12 9.466086e-04 SC4023v3
2.070000e+12 2.071314e+12 6.349819e-04 SC4023v5
