Ytrue Ypred RelError Label
1.780000e+11 1.793819e+11 7.763417e-03 SC2973
2.670000e+11 2.667782e+11 8.305460e-04 SC312v6
7.090000e+12 7.132106e+12 5.938747e-03 SC3132v3
1.910000e+12 1.910267e+12 1.396187e-04 SC3152v1
3.100000e+12 3.100069e+12 2.217397e-05 SC3152v3
3.630000e+11 3.628797e+11 3.314765e-04 SC320v10
1.940000e+11 1.927016e+11 6.692732e-03 SC3252v1
9.310000e+11 9.310000e+11 1.232504e-14 SC3383v2
8.780000e+12 8.780682e+12 7.765150e-05 SC3411v10
7.570000e+12 7.535208e+12 4.596045e-03 SC3411v9
7.170000e+11 7.170000e+11 8.172071e-15 SC342v1
5.310000e+12 5.310000e+12 0.000000e+00 SC3491v2
1.630000e+13 1.629121e+13 5.389725e-04 SC3501v6
1.600000e+13 1.600866e+13 5.410980e-04 SC3501v9
9.880000e+12 9.874151e+12 5.920320e-04 SC3502v10
1.440000e+13 1.440000e+13 3.282335e-14 SC3503
1.490000e+12 1.490000e+12 4.096319e-15 SC3753v2
3.200000e+12 3.199944e+12 1.738603e-05 SC3753v7
7.210000e+12 7.208465e+12 2.129216e-04 SC4023v3
2.070000e+12 2.069731e+12 1.300236e-04 SC4023v5
