Ytrue Ypred RelError Label
1.780000e+11 1.784805e+11 2.699667e-03 SC2973
2.670000e+11 2.672039e+11 7.637205e-04 SC312v6
7.090000e+12 7.078306e+12 1.649425e-03 SC3132v3
1.910000e+12 1.907063e+12 1.537711e-03 SC3152v1
3.100000e+12 3.103793e+12 1.223498e-03 SC3152v3
3.630000e+11 3.469892e+11 4.410698e-02 SC320v10
1.940000e+11 2.113192e+11 8.927406e-02 SC3252v1
9.310000e+11 9.312830e+11 3.040186e-04 SC3383v2
8.780000e+12 8.774790e+12 5.933415e-04 SC3411v10
7.570000e+12 7.561655e+12 1.102394e-03 SC3411v9
7.170000e+11 7.188820e+11 2.624811e-03 SC342v1
5.310000e+12 5.308191e+12 3.407116e-04 SC3491v2
1.630000e+13 1.626862e+13 1.924863e-03 SC3501v6
1.600000e+13 1.601187e+13 7.420755e-04 SC3501v9
9.880000e+12 9.884904e+12 4.963790e-04 SC3502v10
1.440000e+13 1.439689e+13 2.156973e-04 SC3503
1.490000e+12 1.487928e+12 1.390279e-03 SC3753v2
3.200000e+12 3.198532e+12 4.586976e-04 SC3753v7
7.210000e+12 7.206455e+12 4.916468e-04 SC4023v3
2.070000e+12 2.075352e+12 2.585658e-03 SC4023v5
