Ytrue Ypred RelError Label
1.780000e+11 1.780042e+11 2.351496e-05 SC2973
2.670000e+11 2.670032e+11 1.185990e-05 SC312v6
7.090000e+12 7.089619e+12 5.370220e-05 SC3132v3
1.910000e+12 1.910085e+12 4.443507e-05 SC3152v1
3.100000e+12 3.099901e+12 3.179112e-05 SC3152v3
3.630000e+11 3.629857e+11 3.948260e-05 SC320v10
1.940000e+11 1.940085e+11 4.371174e-05 SC3252v1
9.310000e+11 9.309885e+11 1.238803e-05 SC3383v2
8.780000e+12 8.780359e+12 4.090467e-05 SC3411v10
7.570000e+12 7.570079e+12 1.045096e-05 SC3411v9
7.170000e+11 7.169893e+11 1.497522e-05 SC342v1
5.310000e+12 5.309882e+12 2.222546e-05 SC3491v2
1.630000e+13 1.630038e+13 2.323772e-05 SC3501v6
1.600000e+13 1.600004e+13 2.733244e-06 SC3501v9
9.880000e+12 9.879768e+12 2.345081e-05 SC3502v10
1.440000e+13 1.439977e+13 1.616393e-05 SC3503
1.490000e+12 1.489914e+12 5.760858e-05 SC3753v2
3.200000e+12 3.199941e+12 1.850026e-05 SC3753v7
7.210000e+12 7.210097e+12 1.338539e-05 SC4023v3
2.070000e+12 2.069985e+12 7.141238e-06 SC4023v5
