Ytrue Ypred RelError Label
1.780000e+11 1.797113e+11 9.614187e-03 SC2973
2.670000e+11 2.738774e+11 2.575787e-02 SC312v6
7.090000e+12 7.109172e+12 2.704064e-03 SC3132v3
1.910000e+12 1.922944e+12 6.776748e-03 SC3152v1
3.100000e+12 3.119982e+12 6.445726e-03 SC3152v3
3.630000e+11 3.517487e+11 3.099521e-02 SC320v10
1.940000e+11 1.939042e+11 4.939769e-04 SC3252v1
9.310000e+11 9.043453e+11 2.863019e-02 SC3383v2
8.780000e+12 8.919102e+12 1.584300e-02 SC3411v10
7.570000e+12 7.572475e+12 3.269153e-04 SC3411v9
7.170000e+11 7.487249e+11 4.424671e-02 SC342v1
5.310000e+12 5.343591e+12 6.325936e-03 SC3491v2
1.630000e+13 1.625700e+13 2.637999e-03 SC3501v6
1.600000e+13 1.599187e+13 5.078332e-04 SC3501v9
9.880000e+12 9.649615e+12 2.331831e-02 SC3502v10
1.440000e+13 1.440759e+13 5.272716e-04 SC3503
1.490000e+12 1.490375e+12 2.515889e-04 SC3753v2
3.200000e+12 3.190066e+12 3.104329e-03 SC3753v7
7.210000e+12 7.205960e+12 5.603455e-04 SC4023v3
2.070000e+12 2.039770e+12 1.460370e-02 SC4023v5
