Ytrue Ypred RelError Label
1.780000e+11 1.780093e+11 5.230256e-05 SC2973
2.670000e+11 2.670635e+11 2.376989e-04 SC312v6
7.090000e+12 7.088537e+12 2.063483e-04 SC3132v3
1.910000e+12 1.910412e+12 2.157198e-04 SC3152v1
3.100000e+12 3.100585e+12 1.887869e-04 SC3152v3
3.630000e+11 3.629259e+11 2.040915e-04 SC320v10
1.940000e+11 1.940432e+11 2.228751e-04 SC3252v1
9.310000e+11 9.308139e+11 1.998400e-04 SC3383v2
8.780000e+12 8.779739e+12 2.977104e-05 SC3411v10
7.570000e+12 7.571406e+12 1.857403e-04 SC3411v9
7.170000e+11 7.169885e+11 1.606253e-05 SC342v1
5.310000e+12 5.308879e+12 2.111006e-04 SC3491v2
1.630000e+13 1.629677e+13 1.981206e-04 SC3501v6
1.600000e+13 1.599658e+13 2.139147e-04 SC3501v9
9.880000e+12 9.880223e+12 2.260633e-05 SC3502v10
1.440000e+13 1.439980e+13 1.378304e-05 SC3503
1.490000e+12 1.489677e+12 2.164787e-04 SC3753v2
3.200000e+12 3.199490e+12 1.595099e-04 SC3753v7
7.210000e+12 7.209957e+12 5.961189e-06 SC4023v3
2.070000e+12 2.070387e+12 1.870538e-04 SC4023v5
