T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173894512E+00 1.172670282E+0 1.224230000E-03 1.173894512E+00 1.172670282E+0 1.224230000E-03
295 1.181572616E+00 1.177150867E+0 4.421749000E-03 1.181572616E+00 1.177150867E+0 4.421749000E-03
300 1.186480171E+00 1.181662519E+0 4.817652000E-03 1.186480171E+00 1.181662519E+0 4.817652000E-03
305 1.186566795E+00 1.186194087E+0 3.727080000E-04 1.186566795E+00 1.186194087E+0 3.727080000E-04
310 1.189055495E+00 1.190719277E+0 -1.663782000E-03 1.189055495E+00 1.190719277E+0 -1.663782000E-03
315 1.192214681E+00 1.195177331E+0 -2.962650000E-03 1.192214681E+00 1.195177331E+0 -2.962650000E-03
320 1.195821210E+00 1.199431584E+0 -3.610374000E-03 1.195821210E+00 1.199431584E+0 -3.610374000E-03
325 1.200305798E+00 1.203184444E+0 -2.878646000E-03 1.200305798E+00 1.203184444E+0 -2.878646000E-03
330 1.203448852E+00 1.205814419E+0 -2.365567000E-03 1.203448852E+00 1.205814419E+0 -2.365567000E-03
335 1.204815328E+00 1.206100659E+0 -1.285331000E-03 1.204815328E+00 1.206100659E+0 -1.285331000E-03
340 1.192129193E+00 1.201879409E+0 -9.750216000E-03 1.192129193E+00 1.201879409E+0 -9.750216000E-03
