T d154 d184 d214 d244
d 150 180 210 240
290 2.223590000E-04 2.167870000E-04 2.137930000E-04 2.121620000E-04
295 2.010990000E-04 1.960610000E-04 1.931780000E-04 1.917350000E-04
300 1.795430000E-04 1.750050000E-04 1.724270000E-04 1.709920000E-04
305 1.589320000E-04 1.550010000E-04 1.527240000E-04 1.513220000E-04
310 1.404930000E-04 1.368870000E-04 1.349180000E-04 1.335940000E-04
315 1.250040000E-04 1.216960000E-04 1.200030000E-04 1.188140000E-04
320 1.128900000E-04 1.097320000E-04 1.083200000E-04 1.074130000E-04
325 1.044220000E-04 1.014790000E-04 1.002590000E-04 9.966900000E-05
330 9.972800000E-05 9.710000000E-05 9.608200000E-05 9.551500000E-05
335 9.828400000E-05 9.626200000E-05 9.536000000E-05 9.525500000E-05
340 1.000130000E-04 9.867600000E-05 9.817200000E-05 9.822600000E-05
