T d154 d184 d214 d244
d 150 180 210 240
290 1.747773800E-02 1.518139600E-02 1.351082200E-02 1.226159600E-02
295 1.569338200E-02 1.375488800E-02 1.235999100E-02 1.134913000E-02
300 1.446203000E-02 1.287256700E-02 1.176243900E-02 1.097360100E-02
305 1.384103400E-02 1.259005600E-02 1.174822600E-02 1.117004200E-02
310 1.386494200E-02 1.291399200E-02 1.232019900E-02 1.192882100E-02
315 1.453735500E-02 1.385040700E-02 1.345907100E-02 1.323001600E-02
320 1.581134700E-02 1.534537200E-02 1.511812000E-02 1.501299300E-02
325 1.761154000E-02 1.729307300E-02 1.716857600E-02 1.714844600E-02
330 1.978455400E-02 1.951873300E-02 1.940978900E-02 1.934528500E-02
335 2.196612600E-02 2.163378600E-02 2.138324000E-02 2.119531400E-02
340 2.361582700E-02 2.297079700E-02 2.237695500E-02 2.173244800E-02
