T d154 d184 d214 d244
d 150 180 210 240
290 1.100203000E-03 9.587200000E-04 8.656600000E-04 8.023000000E-04
295 9.682730000E-04 8.429610000E-04 7.602610000E-04 7.049060000E-04
300 8.546710000E-04 7.458140000E-04 6.747170000E-04 6.266850000E-04
305 7.646350000E-04 6.726090000E-04 6.127860000E-04 5.720170000E-04
310 7.024040000E-04 6.252470000E-04 5.760110000E-04 5.419640000E-04
315 6.693530000E-04 6.056540000E-04 5.654090000E-04 5.373870000E-04
320 6.643220000E-04 6.120630000E-04 5.795780000E-04 5.569180000E-04
325 6.851170000E-04 6.420840000E-04 6.155660000E-04 5.976450000E-04
330 7.270580000E-04 6.908220000E-04 6.686250000E-04 6.525390000E-04
335 7.781670000E-04 7.470070000E-04 7.264280000E-04 7.132620000E-04
340 8.223340000E-04 7.918040000E-04 7.712080000E-04 7.556400000E-04
