T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.286074197E+00 1.214925391E+00 7.114880600E-02 1.254896424E+00 1.206726793E+00 4.816963100E-02 3.117777300E-02 8.198598000E-03
295 1.286978118E+00 1.217700038E+00 6.927808000E-02 1.257974693E+00 1.208242763E+00 4.973193000E-02 2.900342500E-02 9.457275000E-03
300 1.288873161E+00 1.219672869E+00 6.920029200E-02 1.260849006E+00 1.208330031E+00 5.251897500E-02 2.802415500E-02 1.134283800E-02
305 1.291572043E+00 1.221667503E+00 6.990454000E-02 1.263198329E+00 1.207721207E+00 5.547712200E-02 2.837371400E-02 1.394629600E-02
310 1.294784016E+00 1.222907552E+00 7.187646400E-02 1.264637079E+00 1.206670518E+00 5.796656100E-02 3.014693700E-02 1.623703400E-02
315 1.297951752E+00 1.222390318E+00 7.556143400E-02 1.264584512E+00 1.202999059E+00 6.158545300E-02 3.336724000E-02 1.939125900E-02
320 1.301350796E+00 1.221838420E+00 7.951237600E-02 1.263306476E+00 1.198657548E+00 6.464892800E-02 3.804432000E-02 2.318087200E-02
325 1.304305150E+00 1.220213727E+00 8.409142300E-02 1.260236998E+00 1.192909382E+00 6.732761600E-02 4.406815200E-02 2.730434500E-02
330 1.306631748E+00 1.216152338E+00 9.047941000E-02 1.255323340E+00 1.184948526E+00 7.037481400E-02 5.130840800E-02 3.120381200E-02
335 1.307874270E+00 1.212519335E+00 9.535493500E-02 1.248372968E+00 1.176993006E+00 7.137996200E-02 5.950130200E-02 3.552632900E-02
340 1.307256795E+00 1.207844277E+00 9.941251800E-02 1.239132677E+00 1.168172702E+00 7.095997500E-02 6.812411800E-02 3.967157500E-02
