fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.320074897E-14 1.000000000E+20 1.169608795E+00 7.451304535E-15 5.285774513E-04 
001_320_SRH 001_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 2.570465293E-14 1.000000000E+20 1.172991593E+00 7.306965684E-15 6.762309661E-04 
002_320 002_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 4.516202266E-14 1.000000000E+20 1.170865495E+00 1.086307742E-14 5.657929729E-04 
002_320_SRH 002_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.767070688E-14 1.000000000E+20 1.173183950E+00 1.071931291E-14 6.738323404E-04 
003_320 003_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 6.265154297E-14 1.000000000E+20 1.171878981E+00 1.586447453E-14 5.929431907E-04 
003_320_SRH 003_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 5.516740081E-14 1.000000000E+20 1.173464227E+00 1.572133238E-14 6.703514216E-04 
004_320 004_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 8.817923156E-14 1.000000000E+20 1.172789158E+00 2.319168725E-14 6.107780081E-04 
004_320_SRH 004_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 8.070567679E-14 1.000000000E+20 1.173871082E+00 2.304929983E-14 6.653264792E-04 
005_320 005_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.253435391E-13 1.000000000E+20 1.173721396E+00 3.391737286E-14 6.201922352E-04 
005_320_SRH 005_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.178854609E-13 1.000000000E+20 1.174458668E+00 3.377596872E-14 6.581306328E-04 
006_320 006_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.792469647E-13 1.000000000E+20 1.174799350E+00 4.959999900E-14 6.218439116E-04 
006_320_SRH 006_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.718113432E-13 1.000000000E+20 1.175301073E+00 4.945991938E-14 6.479486293E-04 
007_320 007_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 2.570082790E-13 1.000000000E+20 1.176154869E+00 7.249590348E-14 6.160041910E-04 
007_320_SRH 007_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 2.496049813E-13 1.000000000E+20 1.176495827E+00 7.235762374E-14 6.338006340E-04 
008_320 008_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.685840086E-13 1.000000000E+20 1.179955881E+00 1.059926202E-13 6.031947455E-04 
008_320_SRH 008_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.612326014E-13 1.000000000E+20 1.180239452E+00 1.058582825E-13 6.152546791E-04 
009_320 009_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 5.269693056E-13 1.000000000E+20 1.185767629E+00 1.545764532E-13 5.838018773E-04 
009_320_SRH 009_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 5.196764739E-13 1.000000000E+20 1.185939641E+00 1.544474405E-13 5.918833381E-04 
010_320 010_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 7.473662129E-13 1.000000000E+20 1.189436744E+00 2.252011773E-13 5.535874028E-04 
010_320_SRH 010_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 7.401624813E-13 1.000000000E+20 1.189553666E+00 2.250762183E-13 5.589433734E-04 
011_320 011_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.046942097E-12 1.000000000E+20 1.191748036E+00 3.288237675E-13 5.013998058E-04 
011_320_SRH 011_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.039856526E-12 1.000000000E+20 1.191823303E+00 3.287042474E-13 5.047927581E-04 
012_320 012_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.442522452E-12 1.000000000E+20 1.192639365E+00 4.810963011E-13 4.426933702E-04 
012_320_SRH 012_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.435594159E-12 1.000000000E+20 1.192689958E+00 4.809795696E-13 4.448178593E-04 
013_320 013_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.956950702E-12 1.000000000E+20 1.198862817E+00 6.980566496E-13 4.116806064E-04 
013_320_SRH 013_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 1.950205735E-12 1.000000000E+20 1.198889527E+00 6.979472784E-13 4.130842767E-04 
014_320 014_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 2.604462072E-12 1.000000000E+20 1.212079780E+00 1.012046263E-12 4.077543059E-04 
014_320_SRH 014_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 2.597946896E-12 1.000000000E+20 1.212106546E+00 1.011942103E-12 4.087426338E-04 
015_320 015_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.362431900E-12 1.000000000E+20 1.213833433E+00 1.478032198E-12 4.292831954E-04 
015_320_SRH 015_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 3.356157289E-12 1.000000000E+20 1.213851419E+00 1.477932231E-12 4.300303746E-04 
016_320 016_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 4.274723911E-12 1.000000000E+20 1.228003392E+00 2.149720125E-12 4.945344362E-04 
016_320_SRH 016_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 4.268687769E-12 1.000000000E+20 1.228017016E+00 2.149627999E-12 4.951592546E-04 
017_320 017_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 5.311112263E-12 1.000000000E+20 1.234415521E+00 3.132392621E-12 5.957778928E-04 
017_320_SRH 017_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 5.305296870E-12 1.000000000E+20 1.234424978E+00 3.132304397E-12 5.963488415E-04 
018_320 018_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 6.482575062E-12 1.000000000E+20 1.236618402E+00 4.578135691E-12 7.139253206E-04 
018_320_SRH 018_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 6.476960760E-12 1.000000000E+20 1.236627173E+00 4.578044408E-12 7.144644336E-04 
019_320 019_320.dat 320 36.23 1.000000000E+00 0.000000000E+00 7.894774735E-12 1.000000000E+20 1.249085780E+00 6.710484829E-12 8.843289699E-04 
019_320_SRH 019_320_srh.dat 320 36.23 1.000000000E+00 0.000000000E+00 7.889309514E-12 1.000000000E+20 1.249093170E+00 6.710398771E-12 8.848395792E-04 
