N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 330 2.100E-4 1.205683426E+00 1.211913614E+00
1.468000E+10 3.162E+15 330 2.100E-4 1.207642252E+00 1.212092911E+00
2.154000E+10 3.162E+15 330 2.100E-4 1.209273109E+00 1.212337525E+00
3.162000E+10 3.162E+15 330 2.100E-4 1.210572305E+00 1.212671031E+00
4.642000E+10 3.162E+15 330 2.100E-4 1.211686208E+00 1.213125702E+00
6.813000E+10 3.162E+15 330 2.100E-4 1.212768006E+00 1.213755396E+00
1.000000E+11 3.162E+15 330 2.100E-4 1.213956769E+00 1.214636516E+00
1.468000E+11 3.162E+15 330 2.100E-4 1.215378370E+00 1.215847550E+00
2.154000E+11 3.162E+15 330 2.100E-4 1.217150975E+00 1.217472930E+00
3.162000E+11 3.162E+15 330 2.100E-4 1.219298564E+00 1.219521441E+00
4.642000E+11 3.162E+15 330 2.100E-4 1.222211257E+00 1.222370315E+00
6.813000E+11 3.162E+15 330 2.100E-4 1.225311989E+00 1.225425793E+00
1.000000E+12 3.162E+15 330 2.100E-4 1.228806399E+00 1.228888470E+00
1.468000E+12 3.162E+15 330 2.100E-4 1.232531136E+00 1.232591380E+00
2.154000E+12 3.162E+15 330 2.100E-4 1.236233101E+00 1.236278037E+00
3.162000E+12 3.162E+15 330 2.100E-4 1.239268444E+00 1.239302571E+00
4.642000E+12 3.162E+15 330 2.100E-4 1.242894968E+00 1.242921390E+00
6.813000E+12 3.162E+15 330 2.100E-4 1.245943579E+00 1.245964540E+00
1.000000E+13 3.162E+15 330 2.100E-4 1.248757734E+00 1.248774703E+00
