N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 325 1.500E-4 1.005509175E+00 1.006428170E+00
1.468000E+10 1.000E+15 325 1.500E-4 1.005764648E+00 1.006425975E+00
2.154000E+10 1.000E+15 325 1.500E-4 1.005954252E+00 1.006422770E+00
3.162000E+10 1.000E+15 325 1.500E-4 1.006089988E+00 1.006418101E+00
4.642000E+10 1.000E+15 325 1.500E-4 1.006183443E+00 1.006411325E+00
6.813000E+10 1.000E+15 325 1.500E-4 1.006244199E+00 1.006401541E+00
1.000000E+11 1.000E+15 325 1.500E-4 1.006279331E+00 1.006387526E+00
1.468000E+11 1.000E+15 325 1.500E-4 1.006293486E+00 1.006367681E+00
2.154000E+11 1.000E+15 325 1.500E-4 1.006289276E+00 1.006340068E+00
3.162000E+11 1.000E+15 325 1.500E-4 1.006267903E+00 1.006302645E+00
4.642000E+11 1.000E+15 325 1.500E-4 1.006230188E+00 1.006253954E+00
6.813000E+11 1.000E+15 325 1.500E-4 1.006178339E+00 1.006194622E+00
1.000000E+12 1.000E+15 325 1.500E-4 1.006118918E+00 1.006130117E+00
1.468000E+12 1.000E+15 325 1.500E-4 1.006067169E+00 1.006074932E+00
2.154000E+12 1.000E+15 325 1.500E-4 1.006051801E+00 1.006057262E+00
3.162000E+12 1.000E+15 325 1.500E-4 1.006117958E+00 1.006121895E+00
4.642000E+12 1.000E+15 325 1.500E-4 1.006323724E+00 1.006326669E+00
6.813000E+12 1.000E+15 325 1.500E-4 1.006729325E+00 1.006731638E+00
1.000000E+13 1.000E+15 325 1.500E-4 1.007383313E+00 1.007385229E+00
