T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.000000000E+01 1.229379010E+00 1.203039991E+00 2.633901900E-02 1.223844348E+00 1.197872459E+00 2.597188900E-02 5.534662000E-03 5.167532000E-03
290 1.016672606E+01 1.229459050E+00 1.203119812E+00 2.633923800E-02 1.225461875E+00 1.199397510E+00 2.606436500E-02 3.997175000E-03 3.722302000E-03
290 1.033324570E+01 1.229575634E+00 1.203236128E+00 2.633950600E-02 1.226724193E+00 1.200585867E+00 2.613832600E-02 2.851441000E-03 2.650261000E-03
290 1.049996187E+01 1.229744990E+00 1.203405209E+00 2.633978100E-02 1.227728736E+00 1.201533528E+00 2.619520800E-02 2.016254000E-03 1.871681000E-03
290 1.066670514E+01 1.229989958E+00 1.203650029E+00 2.633992900E-02 1.228571574E+00 1.202334103E+00 2.623747100E-02 1.418384000E-03 1.315926000E-03
290 1.083333839E+01 1.230342116E+00 1.204002457E+00 2.633965900E-02 1.229345734E+00 1.203077975E+00 2.626775900E-02 9.963820000E-04 9.244820000E-04
290 1.100000000E+01 1.230844011E+00 1.204505624E+00 2.633838700E-02 1.230142367E+00 1.203854122E+00 2.628824500E-02 7.016440000E-04 6.515020000E-04
290 1.116672606E+01 1.231550899E+00 1.205215843E+00 2.633505600E-02 1.231053550E+00 1.204753331E+00 2.630021900E-02 4.973490000E-04 4.625120000E-04
290 1.133324570E+01 1.232531094E+00 1.206203061E+00 2.632803300E-02 1.232174592E+00 1.205870720E+00 2.630387200E-02 3.565020000E-04 3.323410000E-04
290 1.149996187E+01 1.233863404E+00 1.207548145E+00 2.631525900E-02 1.233603657E+00 1.207305152E+00 2.629850500E-02 2.597470000E-04 2.429930000E-04
290 1.166670514E+01 1.235630323E+00 1.209335536E+00 2.629478700E-02 1.235436959E+00 1.209153796E+00 2.628316300E-02 1.933640000E-04 1.817400000E-04
290 1.183333839E+01 1.237906401E+00 1.211645213E+00 2.626118800E-02 1.237758687E+00 1.211505234E+00 2.625345300E-02 1.477140000E-04 1.399790000E-04
290 1.200000000E+01 1.240743047E+00 1.214522048E+00 2.622099900E-02 1.240626991E+00 1.214411344E+00 2.621564700E-02 1.160560000E-04 1.107040000E-04
290 1.216672606E+01 1.244154085E+00 1.217972057E+00 2.618202800E-02 1.244060396E+00 1.217882087E+00 2.617830900E-02 9.368900000E-05 8.997000000E-05
290 1.233324570E+01 1.248109329E+00 1.221970200E+00 2.613912900E-02 1.248031959E+00 1.221895377E+00 2.613658200E-02 7.737000000E-05 7.482300000E-05
290 1.249996187E+01 1.252542577E+00 1.226454280E+00 2.608829700E-02 1.252477644E+00 1.226391017E+00 2.608662700E-02 6.493300000E-05 6.326300000E-05
290 1.266670514E+01 1.257372279E+00 1.231348966E+00 2.602331300E-02 1.257317278E+00 1.231295032E+00 2.602224600E-02 5.500100000E-05 5.393400000E-05
290 1.283333839E+01 1.262522758E+00 1.236590329E+00 2.593242900E-02 1.262476011E+00 1.236544201E+00 2.593181000E-02 4.674700000E-05 4.612800000E-05
290 1.300000000E+01 1.267933096E+00 1.242121516E+00 2.581158000E-02 1.267893408E+00 1.242082108E+00 2.581130000E-02 3.968800000E-05 3.940800000E-05
295 1.000000000E+01 1.230842234E+00 1.204780122E+00 2.606211200E-02 1.225538167E+00 1.199645926E+00 2.589224100E-02 5.304067000E-03 5.134196000E-03
295 1.016672606E+01 1.230922817E+00 1.204853428E+00 2.606938900E-02 1.227129684E+00 1.201183887E+00 2.594579700E-02 3.793133000E-03 3.669541000E-03
295 1.033324570E+01 1.231040013E+00 1.204965244E+00 2.607476900E-02 1.228354667E+00 1.202371706E+00 2.598296100E-02 2.685346000E-03 2.593538000E-03
295 1.049996187E+01 1.231209861E+00 1.205121764E+00 2.608809700E-02 1.229322677E+00 1.203296394E+00 2.602628300E-02 1.887184000E-03 1.825370000E-03
295 1.066670514E+01 1.231454698E+00 1.205349389E+00 2.610530900E-02 1.230134175E+00 1.204068095E+00 2.606608000E-02 1.320523000E-03 1.281294000E-03
295 1.083333839E+01 1.231804952E+00 1.205673966E+00 2.613098600E-02 1.230882080E+00 1.204777158E+00 2.610492200E-02 9.228720000E-04 8.968080000E-04
295 1.100000000E+01 1.232300790E+00 1.206135914E+00 2.616487600E-02 1.231654493E+00 1.205506923E+00 2.614757000E-02 6.462970000E-04 6.289910000E-04
295 1.116672606E+01 1.232992996E+00 1.206787177E+00 2.620581900E-02 1.232537776E+00 1.206343183E+00 2.619459300E-02 4.552200000E-04 4.439940000E-04
295 1.133324570E+01 1.233942133E+00 1.207686539E+00 2.625559400E-02 1.233618251E+00 1.207370255E+00 2.624799600E-02 3.238820000E-04 3.162840000E-04
295 1.149996187E+01 1.235215092E+00 1.208906437E+00 2.630865500E-02 1.234981149E+00 1.208677680E+00 2.630346900E-02 2.339430000E-04 2.287570000E-04
