T nFsrh nFBsrh dnsrh nF nFB dn
290 1.173928586E+00 1.133708693E+00 4.021989300E-02 1.172868621E+00 1.131371045E+00 4.149757600E-02
295 1.181621162E+00 1.136683062E+00 4.493810000E-02 1.179206832E+00 1.135619842E+00 4.358699000E-02
300 1.187391543E+00 1.142417505E+00 4.497403800E-02 1.177756740E+00 1.141048641E+00 3.670809900E-02
305 1.186654981E+00 1.147909515E+00 3.874546600E-02 1.184202416E+00 1.146166682E+00 3.803573400E-02
310 1.189542368E+00 1.153036605E+00 3.650576300E-02 1.185480514E+00 1.150844858E+00 3.463565600E-02
315 1.192851773E+00 1.157777327E+00 3.507444600E-02 1.187280123E+00 1.155054638E+00 3.222548500E-02
320 1.196028670E+00 1.162045789E+00 3.398288100E-02 1.192194247E+00 1.158704607E+00 3.348964000E-02
325 1.200586758E+00 1.165771644E+00 3.481511400E-02 1.195915207E+00 1.161722789E+00 3.419241800E-02
330 1.203829438E+00 1.168928476E+00 3.490096200E-02 1.198310274E+00 1.164082454E+00 3.422782000E-02
335 1.205333355E+00 1.171470524E+00 3.386283100E-02 1.198902920E+00 1.165739582E+00 3.316333800E-02
340 1.193641672E+00 1.173600372E+00 2.004130000E-02 1.186095462E+00 1.168048587E+00 1.804687500E-02
