N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.655647400E-02 1.648074200E-02 1.615507000E-02 1.566776200E-02
1.600000000E+01 9.379194000E-03 7.751012000E-03 5.024776000E-03 5.157352000E-03
1.700000000E+01 7.603637100E-02 7.545674200E-02 7.422339500E-02 7.384549600E-02
1.549996187E+01 -1.892275330E-01 -1.838385930E-01 -1.791659020E-01 -1.747084890E-01
1.649996187E+01 5.638202500E-02 5.816104900E-02 5.873037500E-02 5.882071900E-02
1.674996808E+01 7.090390700E-02 7.052082000E-02 7.110258400E-02 7.075416900E-02
1.624993176E+01 3.716546800E-02 3.772294800E-02 3.787519800E-02 3.759678100E-02
1.574996808E+01 -4.995864700E-02 -5.697016900E-02 -6.198076500E-02 -6.450981400E-02
1.524993176E+01 -9.906512800E-02 -8.503992200E-02 -7.262682000E-02 -6.190497100E-02
