N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.178085800E-02 -2.941388000E-02 -2.368345700E-02 -1.580458000E-02
1.600000000E+01 2.605744000E-02 2.630848600E-02 2.479609000E-02 2.568516500E-02
1.700000000E+01 5.963464100E-02 5.914283300E-02 5.858126100E-02 5.903475500E-02
1.549996187E+01 -2.598370100E-02 -2.640841200E-02 -2.604563400E-02 -2.624675200E-02
1.649996187E+01 4.619784300E-02 4.719637600E-02 4.741619000E-02 4.744764400E-02
1.674996808E+01 5.567911800E-02 5.472957800E-02 5.536440300E-02 5.545967700E-02
1.624993176E+01 3.610932500E-02 3.650712700E-02 3.655574800E-02 3.619444800E-02
1.574996808E+01 1.177497700E-02 1.174405600E-02 1.140718300E-02 1.175493100E-02
1.524993176E+01 -1.189186000E-01 -1.170862870E-01 -1.171874160E-01 -1.181348510E-01
