N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.150900000E-05 1.897800000E-05 1.712800000E-05 1.596000000E-05
1.600000000E+01 1.012440000E-04 9.649400000E-05 9.360400000E-05 9.205700000E-05
1.700000000E+01 4.020000000E-04 4.146330000E-04 3.923270000E-04 4.294190000E-04
1.549996187E+01 4.918700000E-05 4.442300000E-05 4.136500000E-05 3.969600000E-05
1.649996187E+01 1.947130000E-04 1.930750000E-04 1.928070000E-04 1.913870000E-04
1.674996808E+01 2.786240000E-04 2.777930000E-04 2.778610000E-04 2.776110000E-04
1.624993176E+01 1.404790000E-04 1.368710000E-04 1.343450000E-04 1.337980000E-04
1.574996808E+01 7.190400000E-05 6.618700000E-05 6.325200000E-05 6.110900000E-05
1.524993176E+01 3.280800000E-05 2.899500000E-05 2.691600000E-05 2.538400000E-05
