N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.936800000E-05 2.553900000E-05 2.262100000E-05 2.069500000E-05
1.600000000E+01 1.272420000E-04 1.192060000E-04 1.139040000E-04 1.108840000E-04
1.700000000E+01 4.746110000E-04 4.908890000E-04 4.706310000E-04 3.610640000E-04
1.549996187E+01 6.501300000E-05 5.744500000E-05 5.246200000E-05 4.957800000E-05
1.649996187E+01 2.322560000E-04 2.284590000E-04 2.273860000E-04 2.249110000E-04
1.674996808E+01 3.285930000E-04 3.264820000E-04 3.261310000E-04 3.256510000E-04
1.624993176E+01 1.712250000E-04 1.639570000E-04 1.600630000E-04 1.585270000E-04
1.574996808E+01 9.272000000E-05 8.420800000E-05 7.848200000E-05 7.471500000E-05
1.524993176E+01 4.421600000E-05 3.827400000E-05 3.534600000E-05 3.260400000E-05
