N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.268950000E-03 1.874768000E-03 1.617211000E-03 1.435162000E-03
1.600000000E+01 6.575071000E-03 5.851037000E-03 5.374094000E-03 5.042055000E-03
1.700000000E+01 1.484932700E-02 1.490190500E-02 1.504031000E-02 2.293211400E-02
1.549996187E+01 4.277469000E-03 3.620376000E-03 3.184212000E-03 2.879090000E-03
1.649996187E+01 9.101628000E-03 8.689239000E-03 8.460689000E-03 8.335403000E-03
1.674996808E+01 1.132799000E-02 1.112813800E-02 1.107071200E-02 1.134283800E-02
1.624993176E+01 7.710504000E-03 7.105694000E-03 6.722496000E-03 6.475739000E-03
1.574996808E+01 5.423173000E-03 4.687039000E-03 4.253042000E-03 3.854233000E-03
1.524993176E+01 3.193358000E-03 2.669819000E-03 2.322054000E-03 2.079676000E-03
