N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.210623000E-03 2.671646000E-03 2.316467000E-03 2.063747000E-03
1.600000000E+01 8.978211000E-03 8.090648000E-03 7.501842000E-03 7.089092000E-03
1.700000000E+01 2.071539800E-02 2.095513900E-02 2.128229500E-02 2.108455200E-02
1.549996187E+01 5.913849000E-03 5.059372000E-03 4.485501000E-03 4.080384000E-03
1.649996187E+01 1.254978000E-02 1.210882600E-02 1.188408000E-02 1.178053500E-02
1.674996808E+01 1.571888600E-02 1.558511000E-02 1.561305900E-02 1.572234200E-02
1.624993176E+01 1.055912700E-02 9.848772000E-03 9.401683000E-03 9.118648000E-03
1.574996808E+01 7.432220000E-03 6.500890000E-03 5.929417000E-03 5.431449000E-03
1.524993176E+01 4.467392000E-03 3.768378000E-03 3.299236000E-03 2.969686000E-03
