T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
295 001_295 39.302 4.984180E-1 3.703258E-1 8.049410E+1 2.971480E+1 4.252640E-1 3.493679E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 5.623E+15
295 002_295 39.302 4.975780E-1 3.688982E-1 8.047290E+1 2.954260E+1 4.244820E-1 3.479830E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 5.623E+15
295 003_295 39.302 4.964220E-1 3.668619E-1 8.044190E+1 2.929990E+1 4.233890E-1 3.460161E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 5.623E+15
295 004_295 39.302 4.948660E-1 3.639931E-1 8.039670E+1 2.896340E+1 4.219240E-1 3.432293E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 5.623E+15
295 005_295 39.302 4.928310E-1 3.600201E-1 8.033250E+1 2.850670E+1 4.199710E-1 3.393886E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 5.623E+15
295 006_295 39.302 4.902590E-1 3.546441E-1 8.024510E+1 2.790400E+1 4.174900E-1 3.341873E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 5.623E+15
295 007_295 39.302 4.869630E-1 3.475861E-1 8.015870E+1 2.713560E+1 4.144430E-1 3.273736E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 5.623E+15
295 008_295 39.302 4.831760E-1 3.386606E-1 8.004070E+1 2.619460E+1 4.108500E-1 3.187850E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 5.623E+15
295 009_295 39.302 4.789320E-1 3.278535E-1 7.990170E+1 2.509230E+1 4.068070E-1 3.084053E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 5.623E+15
295 010_295 39.302 4.742560E-1 3.153561E-1 7.976050E+1 2.385790E+1 4.024320E-1 2.964218E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 5.623E+15
295 011_295 39.302 4.694330E-1 3.015099E-1 7.959040E+1 2.253030E+1 3.978030E-1 2.831838E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 5.623E+15
295 012_295 39.302 4.643070E-1 2.866731E-1 7.942940E+1 2.114480E+1 3.930180E-1 2.690057E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 5.623E+15
295 013_295 39.302 4.591060E-1 2.710893E-1 7.923840E+1 1.972380E+1 3.880570E-1 2.541356E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 5.623E+15
295 014_295 39.302 4.535890E-1 2.548523E-1 7.904840E+1 1.827580E+1 3.828810E-1 2.386608E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 5.623E+15
295 015_295 39.302 4.478450E-1 2.379790E-1 7.883140E+1 1.680340E+1 3.774320E-1 2.226015E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 5.623E+15
295 016_295 39.302 4.417870E-1 2.205226E-1 7.859080E+1 1.531330E+1 3.716890E-1 2.059956E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 5.623E+15
295 017_295 39.302 4.353230E-1 2.026400E-1 7.833560E+1 1.382060E+1 3.656150E-1 1.890042E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 5.623E+15
295 018_295 39.302 4.285900E-1 1.845870E-1 7.803570E+1 1.234720E+1 3.591890E-1 1.718752E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 5.623E+15
295 019_295 39.302 4.214820E-1 1.666734E-1 7.770610E+1 1.091770E+1 3.524320E-1 1.548908E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 5.623E+15
295 020_295 39.302 4.139860E-1 1.492145E-1 7.734460E+1 9.555600E+0 3.453420E-1 1.383495E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 5.623E+15
295 021_295 39.302 4.061930E-1 1.324977E-1 7.692620E+1 8.280300E+0 3.379000E-1 1.225255E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 5.623E+15
295 022_295 39.302 3.981000E-1 1.167616E-1 7.644040E+1 7.106300E+0 3.301070E-1 1.076365E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 5.623E+15
295 023_295 39.302 3.896900E-1 1.021840E-1 7.587420E+1 6.042600E+0 3.219240E-1 9.385198E-2 5.000000E-1 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 5.623E+15
295 024_295 39.302 3.808750E-1 8.887859E-2 7.522270E+1 5.092800E+0 3.133500E-1 8.126426E-2 5.000000E-1 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 5.623E+15
295 025_295 39.302 3.716700E-1 7.689789E-2 7.445260E+1 4.255800E+0 3.042870E-1 6.993068E-2 5.000000E-1 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 5.623E+15
