x N
1.7738177E+0 1.2320314E+21
1.7626780E+0 1.1458792E+21
1.7497754E+0 1.0507993E+21
1.7362756E+0 1.0269147E+21
1.7225518E+0 1.0357361E+21
1.7090725E+0 1.0340462E+21
1.6950833E+0 1.0168328E+21
1.6809112E+0 9.9735628E+20
1.6661263E+0 9.9560272E+20
1.6516538E+0 1.0132059E+21
1.6371220E+0 1.0350945E+21
1.6230151E+0 1.0257182E+21
1.6079580E+0 1.0047976E+21
1.5929746E+0 1.0097775E+21
1.5777819E+0 1.0134167E+21
1.5626195E+0 1.0171572E+21
1.5472426E+0 1.0031658E+21
1.5313434E+0 1.0087286E+21
1.5158252E+0 1.0126555E+21
1.4997175E+0 1.0151663E+21
1.4839484E+0 1.0230479E+21
1.4677418E+0 1.0086201E+21
1.4511579E+0 1.0105765E+21
1.4346458E+0 1.0149547E+21
1.4178209E+0 1.0105525E+21
1.4007672E+0 1.0168431E+21
1.3837451E+0 1.0132163E+21
1.3661411E+0 1.0015842E+21
1.3482695E+0 1.0173905E+21
1.3307619E+0 1.0210360E+21
1.3125384E+0 1.0009251E+21
1.2938097E+0 9.9571912E+20
1.2748593E+0 1.0103887E+21
1.2561323E+0 1.0078660E+21
1.2365074E+0 9.9757197E+20
1.2167820E+0 9.6817074E+20
1.1952764E+0 9.5803126E+20
1.1744073E+0 9.7771212E+20
1.1529958E+0 9.6819489E+20
1.1309157E+0 9.6238058E+20
1.1083913E+0 9.6228663E+20
