N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 340 2.400E-4 1.086629534E+00 1.238444880E+00
1.468000E+10 1.000E+17 340 2.400E-4 1.096944538E+00 1.240888228E+00
2.154000E+10 1.000E+17 340 2.400E-4 1.137403530E+00 1.243918615E+00
3.162000E+10 1.000E+17 340 2.400E-4 1.171216469E+00 1.248797661E+00
4.642000E+10 1.000E+17 340 2.400E-4 1.200712488E+00 1.254900259E+00
6.813000E+10 1.000E+17 340 2.400E-4 1.228489322E+00 1.261538671E+00
1.000000E+11 1.000E+17 340 2.400E-4 1.262101198E+00 1.270832373E+00
1.468000E+11 1.000E+17 340 2.400E-4 1.270278225E+00 1.282438713E+00
2.154000E+11 1.000E+17 340 2.400E-4 1.288536989E+00 1.293503745E+00
3.162000E+11 1.000E+17 340 2.400E-4 1.301726783E+00 1.303904169E+00
4.642000E+11 1.000E+17 340 2.400E-4 1.312512447E+00 1.313097534E+00
6.813000E+11 1.000E+17 340 2.400E-4 1.321437219E+00 1.321914287E+00
1.000000E+12 1.000E+17 340 2.400E-4 1.327028775E+00 1.327548383E+00
1.468000E+12 1.000E+17 340 2.400E-4 1.334274537E+00 1.334748491E+00
2.154000E+12 1.000E+17 340 2.400E-4 1.339667420E+00 1.339804758E+00
3.162000E+12 1.000E+17 340 2.400E-4 1.343868628E+00 1.343997786E+00
4.642000E+12 1.000E+17 340 2.400E-4 1.294550110E+00 1.294821613E+00
6.813000E+12 1.000E+17 340 2.400E-4 1.359585984E+00 1.359716037E+00
1.000000E+13 1.000E+17 340 2.400E-4 1.371453994E+00 1.371583224E+00
