N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.296540499E+00 1.292106408E+00 1.287157889E+00 1.282459141E+00
1.016672606E+01 1.296616884E+00 1.292228794E+00 1.287339637E+00 1.282714098E+00
1.033324570E+01 1.296728189E+00 1.292406509E+00 1.287602584E+00 1.283081397E+00
1.049996187E+01 1.296889823E+00 1.292663373E+00 1.287980557E+00 1.283606168E+00
1.066670514E+01 1.297123419E+00 1.293032078E+00 1.288518845E+00 1.284347147E+00
1.083333839E+01 1.297458744E+00 1.293556119E+00 1.289275582E+00 1.285376400E+00
1.100000000E+01 1.297935343E+00 1.294290819E+00 1.290320420E+00 1.286774642E+00
1.116672606E+01 1.298603576E+00 1.295301554E+00 1.291728627E+00 1.288619158E+00
1.133324570E+01 1.299523137E+00 1.296657522E+00 1.293567999E+00 1.290964190E+00
1.149996187E+01 1.300757627E+00 1.298419040E+00 1.295879410E+00 1.293817350E+00
1.166670514E+01 1.302363668E+00 1.300619904E+00 1.298656931E+00 1.297124253E+00
1.183333839E+01 1.304375900E+00 1.303251186E+00 1.301838972E+00 1.300773336E+00
1.200000000E+01 1.306793664E+00 1.306256705E+00 1.305319569E+00 1.304623421E+00
1.216672606E+01 1.309577556E+00 1.309546272E+00 1.308976958E+00 1.308541113E+00
1.233324570E+01 1.312660352E+00 1.313021129E+00 1.312705302E+00 1.312430843E+00
1.249996187E+01 1.315966920E+00 1.316599050E+00 1.316436102E+00 1.316248010E+00
1.266670514E+01 1.319433050E+00 1.320229654E+00 1.320144958E+00 1.319995708E+00
1.283333839E+01 1.323017286E+00 1.323898192E+00 1.323845528E+00 1.323710560E+00
1.300000000E+01 1.326704741E+00 1.327619797E+00 1.327575900E+00 1.327445192E+00
