N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.217275732E+00 1.204366262E+00 1.190727815E+00 1.180777705E+00
1.016672606E+01 1.217554997E+00 1.204819715E+00 1.191405358E+00 1.181730330E+00
1.033324570E+01 1.217961278E+00 1.205476993E+00 1.192383288E+00 1.183098781E+00
1.049996187E+01 1.218549951E+00 1.206424173E+00 1.193783922E+00 1.185045295E+00
1.066670514E+01 1.219397756E+00 1.207777735E+00 1.195767756E+00 1.187775348E+00
1.083333839E+01 1.220608311E+00 1.209688822E+00 1.198533368E+00 1.191528401E+00
1.100000000E+01 1.222315467E+00 1.212341011E+00 1.202303159E+00 1.196545204E+00
1.116672606E+01 1.224680755E+00 1.215933546E+00 1.207283822E+00 1.202999134E+00
1.133324570E+01 1.227877484E+00 1.220639753E+00 1.213592438E+00 1.210891932E+00
1.149996187E+01 1.232052936E+00 1.226534700E+00 1.221156352E+00 1.219949485E+00
1.166670514E+01 1.237264024E+00 1.233506098E+00 1.229634941E+00 1.229600911E+00
1.183333839E+01 1.243401187E+00 1.241199254E+00 1.238444988E+00 1.239120386E+00
1.200000000E+01 1.250146665E+00 1.249069997E+00 1.246938189E+00 1.247893398E+00
1.216672606E+01 1.257029564E+00 1.256566176E+00 1.254645359E+00 1.255622784E+00
1.233324570E+01 1.263588340E+00 1.263334473E+00 1.261406297E+00 1.262324545E+00
1.249996187E+01 1.269543485E+00 1.269296052E+00 1.267305856E+00 1.268173542E+00
1.266670514E+01 1.274849687E+00 1.274560220E+00 1.272522905E+00 1.273363308E+00
1.283333839E+01 1.279613005E+00 1.279292120E+00 1.277227759E+00 1.278052777E+00
1.300000000E+01 1.283978072E+00 1.283638093E+00 1.281555681E+00 1.282368072E+00
