T d154 d184 d214 d244
d 150 180 210 240
290 1.310881629E+00 1.308242426E+00 1.308001421E+00 1.307671074E+00
295 1.309820438E+00 1.306979171E+00 1.306879575E+00 1.306593303E+00
300 1.309784491E+00 1.306856915E+00 1.306800679E+00 1.306614883E+00
305 1.310696368E+00 1.307823437E+00 1.307760996E+00 1.307684629E+00
310 1.312447004E+00 1.309911432E+00 1.309611016E+00 1.309661047E+00
315 1.315036722E+00 1.312578659E+00 1.312277959E+00 1.312087524E+00
320 1.318264467E+00 1.316098449E+00 1.315590836E+00 1.315346830E+00
325 1.321829033E+00 1.319668932E+00 1.319218147E+00 1.318837604E+00
330 1.325393518E+00 1.323352443E+00 1.323118678E+00 1.322496734E+00
335 1.328950543E+00 1.326814478E+00 1.326597619E+00 1.326018745E+00
340 1.331976010E+00 1.329705686E+00 1.329429652E+00 1.328832711E+00
