x N
6.8337964E+4 6.6559813E+11
6.7802326E+4 6.7260027E+11
6.7273708E+4 6.7265054E+11
6.6729608E+4 6.6703056E+11
6.6183238E+4 6.8439999E+11
6.5658231E+4 7.1178397E+11
6.5144766E+4 6.8669987E+11
6.4572758E+4 6.6900233E+11
6.4021393E+4 6.8320350E+11
6.3463024E+4 6.7688102E+11
6.2891382E+4 6.8692080E+11
6.2339703E+4 6.8414584E+11
6.1753024E+4 6.7965949E+11
6.1183429E+4 6.8565711E+11
6.0595864E+4 7.0118455E+11
6.0041402E+4 7.0044662E+11
5.9441322E+4 6.9114361E+11
5.8860144E+4 7.0496121E+11
5.8271523E+4 7.1787199E+11
5.7700023E+4 7.3120254E+11
5.7121027E+4 7.2446809E+11
5.6526985E+4 7.3861020E+11
5.5958776E+4 7.6268681E+11
5.5389726E+4 7.5742482E+11
5.4801662E+4 7.5912340E+11
5.4223114E+4 7.6875710E+11
5.3637197E+4 7.9112051E+11
5.3079585E+4 8.2306220E+11
5.2526252E+4 8.3963599E+11
5.1979117E+4 8.7562865E+11
5.1460137E+4 8.9394701E+11
5.0923854E+4 9.1072024E+11
5.0413847E+4 9.9066142E+11
4.9952481E+4 1.0531225E+12
4.9491203E+4 1.0984968E+12
4.9059974E+4 1.1999647E+12
4.8667055E+4 1.2799350E+12
4.8280830E+4 1.2504270E+12
4.7862825E+4 1.1601334E+12
4.7406373E+4 1.0129679E+12
4.6851033E+4 9.2724843E+11
