Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.182380575E+00 1.220388244E+0 -3.800766900E-02 1.182380575E+00 1.220388244E+0 -3.800766900E-02
1.468000E+10 1.182447037E+00 1.121561887E+0 6.088515000E-02 1.182447037E+00 1.121561887E+0 6.088515000E-02
2.154000E+10 1.182544456E+00 1.066748998E+0 1.157954580E-01 1.182544456E+00 1.066748998E+0 1.157954580E-01
3.162000E+10 1.182687122E+00 1.036480949E+0 1.462061730E-01 1.182687122E+00 1.036480949E+0 1.462061730E-01
4.642000E+10 1.182895856E+00 1.019872216E+0 1.630236400E-01 1.182895856E+00 1.019872216E+0 1.630236400E-01
6.813000E+10 1.183200817E+00 1.010799229E+0 1.724015880E-01 1.183200817E+00 1.010799229E+0 1.724015880E-01
1.000000E+11 1.183645402E+00 1.005853355E+0 1.777920470E-01 1.183645402E+00 1.005853355E+0 1.777920470E-01
1.468000E+11 1.184291538E+00 1.003164494E+0 1.811270440E-01 1.184291538E+00 1.003164494E+0 1.811270440E-01
2.154000E+11 1.185226383E+00 1.001708382E+0 1.835180010E-01 1.185226383E+00 1.001708382E+0 1.835180010E-01
3.162000E+11 1.186570347E+00 1.000919700E+0 1.856506470E-01 1.186570347E+00 1.000919700E+0 1.856506470E-01
4.642000E+11 1.188172210E+00 1.000494082E+0 1.876781280E-01 1.188172210E+00 1.000494082E+0 1.876781280E-01
6.813000E+11 1.188905634E+00 1.000265034E+0 1.886406000E-01 1.188905634E+00 1.000265034E+0 1.886406000E-01
1.000000E+12 1.189795091E+00 1.000141894E+0 1.896531970E-01 1.189795091E+00 1.000141894E+0 1.896531970E-01
1.468000E+12 1.191306441E+00 1.000075814E+0 1.912306270E-01 1.191306441E+00 1.000075814E+0 1.912306270E-01
2.154000E+12 1.195784784E+00 1.000040471E+0 1.957443130E-01 1.195784784E+00 1.000040471E+0 1.957443130E-01
3.162000E+12 1.198143438E+00 1.000021552E+0 1.981218860E-01 1.198143438E+00 1.000021552E+0 1.981218860E-01
4.642000E+12 1.199036048E+00 1.000011458E+0 1.990245900E-01 1.199036048E+00 1.000011458E+0 1.990245900E-01
6.813000E+12 1.200665375E+00 1.000006085E+0 2.006592900E-01 1.200665375E+00 1.000006085E+0 2.006592900E-01
1.000000E+13 1.210157967E+00 1.000003226E+0 2.101547410E-01 1.210157967E+00 1.000003226E+0 2.101547410E-01
