Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.218392723E+00 1.374371874E+0 -1.559791510E-01 1.218392723E+00 1.374371874E+0 -1.559791510E-01
1.468000E+10 1.218404209E+00 1.206952615E+0 1.145159400E-02 1.218404209E+00 1.206952615E+0 1.145159400E-02
2.154000E+10 1.218420958E+00 1.113769099E+0 1.046518590E-01 1.218420958E+00 1.113769099E+0 1.046518590E-01
3.162000E+10 1.218445165E+00 1.062217384E+0 1.562277810E-01 1.218445165E+00 1.062217384E+0 1.562277810E-01
4.642000E+10 1.218480396E+00 1.033902440E+0 1.845779560E-01 1.218480396E+00 1.033902440E+0 1.845779560E-01
6.813000E+10 1.218531212E+00 1.018426794E+0 2.001044180E-01 1.218531212E+00 1.018426794E+0 2.001044180E-01
1.000000E+11 1.218603669E+00 1.009988483E+0 2.086151860E-01 1.218603669E+00 1.009988483E+0 2.086151860E-01
1.468000E+11 1.218706520E+00 1.005400307E+0 2.133062130E-01 1.218706520E+00 1.005400307E+0 2.133062130E-01
2.154000E+11 1.218849584E+00 1.002915474E+0 2.159341100E-01 1.218849584E+00 1.002915474E+0 2.159341100E-01
3.162000E+11 1.220138398E+00 1.001569552E+0 2.185688460E-01 1.220138398E+00 1.001569552E+0 2.185688460E-01
4.642000E+11 1.223046344E+00 1.000843202E+0 2.222031420E-01 1.223046344E+00 1.000843202E+0 2.222031420E-01
6.813000E+11 1.225166924E+00 1.000452309E+0 2.247146150E-01 1.225166924E+00 1.000452309E+0 2.247146150E-01
1.000000E+12 1.225589823E+00 1.000242157E+0 2.253476660E-01 1.225589823E+00 1.000242157E+0 2.253476660E-01
1.468000E+12 1.232302470E+00 1.000129386E+0 2.321730840E-01 1.232302470E+00 1.000129386E+0 2.321730840E-01
2.154000E+12 1.236937982E+00 1.000069068E+0 2.368689140E-01 1.236937982E+00 1.000069068E+0 2.368689140E-01
3.162000E+12 1.237581464E+00 1.000036782E+0 2.375446820E-01 1.237581464E+00 1.000036782E+0 2.375446820E-01
4.642000E+12 1.238185078E+00 1.000019555E+0 2.381655230E-01 1.238185078E+00 1.000019555E+0 2.381655230E-01
6.813000E+12 1.238655620E+00 1.000010385E+0 2.386452350E-01 1.238655620E+00 1.000010385E+0 2.386452350E-01
1.000000E+13 1.247699400E+00 1.000005506E+0 2.476938940E-01 1.247699400E+00 1.000005506E+0 2.476938940E-01
