fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
D105 46184 319.94 36.239 1.000000000E+00 1.351697207E+00 1.319933839E-09 2.377247427E+05 2.479836637E+00 2.491815905E-07 1.735977655E-02 
D105 46184 319.94 36.239 1.000000000E+00 1.351697207E+00 1.319933839E-09 2.377247427E+05 2.479836637E+00 2.491815905E-07 1.735977655E-02 
D106 46304 319.67 36.269 1.000000000E+00 1.241466518E+00 1.251525206E-09 2.014043974E+05 2.329652643E+00 2.025217335E-07 2.201305243E-02 
D106 46304 319.67 36.269 1.000000000E+00 1.241466518E+00 1.251525206E-09 2.014043974E+05 2.329652643E+00 2.025217335E-07 2.201305243E-02 
D107 46394 319.68 36.268 1.000000000E+00 1.243343652E+00 1.246577122E-09 1.886794649E+05 2.316729370E+00 1.984569825E-07 1.582271152E-02 
D107 46394 319.68 36.268 1.000000000E+00 1.243343652E+00 1.246577122E-09 1.886794649E+05 2.316729370E+00 1.984569825E-07 1.582271152E-02 
D108 46488 319.78 36.257 1.000000000E+00 1.232037057E+00 1.253190326E-09 1.910944281E+05 2.314984553E+00 2.039190064E-07 2.131760828E-02 
D108 46488 319.78 36.257 1.000000000E+00 1.232037057E+00 1.253190326E-09 1.910944281E+05 2.314984553E+00 2.039190064E-07 2.131760828E-02 
D109 46578 319.84 36.25 1.000000000E+00 1.221772447E+00 1.261818037E-09 2.527601300E+05 2.563329422E+00 3.007603423E-07 3.753188733E-02 
D109 46578 319.84 36.25 1.000000000E+00 1.221772447E+00 1.261818037E-09 2.527601300E+05 2.563329422E+00 3.007603423E-07 3.753188733E-02 
D110 46666 319.93 36.24 1.000000000E+00 1.223537774E+00 1.272965168E-09 1.843997266E+05 2.326429502E+00 2.137412507E-07 2.481264431E-02 
D110 46666 319.93 36.24 1.000000000E+00 1.223537774E+00 1.272965168E-09 1.843997266E+05 2.326429502E+00 2.137412507E-07 2.481264431E-02 
D111 46756 320 36.232 1.000000000E+00 1.212983432E+00 1.263426160E-09 2.031179801E+05 2.438506642E+00 2.513925989E-07 2.770170549E-02 
D111 46756 320 36.232 1.000000000E+00 1.212983432E+00 1.263426160E-09 2.031179801E+05 2.438506642E+00 2.513925989E-07 2.770170549E-02 
D112 46848 319.98 36.234 1.000000000E+00 1.229197222E+00 1.280022684E-09 2.001915886E+05 2.379770193E+00 2.372709920E-07 1.671866086E-02 
D112 46848 319.98 36.234 1.000000000E+00 1.229197222E+00 1.280022684E-09 2.001915886E+05 2.379770193E+00 2.372709920E-07 1.671866086E-02 
D113 46942 319.9 36.243 1.000000000E+00 1.229734626E+00 1.254426531E-09 1.802051609E+05 2.345153686E+00 2.194438016E-07 1.538184958E-02 
D113 46942 319.9 36.243 1.000000000E+00 1.229734626E+00 1.254426531E-09 1.802051609E+05 2.345153686E+00 2.194438016E-07 1.538184958E-02 
D114 47046 319.93 36.24 1.000000000E+00 1.197575956E+00 1.228661600E-09 2.024998524E+05 2.412708294E+00 2.497942493E-07 1.988517571E-02 
D114 47046 319.93 36.24 1.000000000E+00 1.197575956E+00 1.228661600E-09 2.024998524E+05 2.412708294E+00 2.497942493E-07 1.988517571E-02 
D115 47114 319.94 36.239 1.000000000E+00 1.218440845E+00 1.249815217E-09 1.764749302E+05 2.338643253E+00 2.201141308E-07 1.781598681E-02 
D115 47114 319.94 36.239 1.000000000E+00 1.218440845E+00 1.249815217E-09 1.764749302E+05 2.338643253E+00 2.201141308E-07 1.781598681E-02 
D116 47222 319.93 36.24 1.000000000E+00 1.222539138E+00 1.243312244E-09 1.952485145E+05 2.393898629E+00 2.443952724E-07 2.228776308E-02 
D116 47222 319.93 36.24 1.000000000E+00 1.222539138E+00 1.243312244E-09 1.952485145E+05 2.393898629E+00 2.443952724E-07 2.228776308E-02 
D117 47294 319.94 36.239 1.000000000E+00 1.195360470E+00 1.222186217E-09 2.050975148E+05 2.454794664E+00 2.690759690E-07 1.902008992E-02 
D117 47294 319.94 36.239 1.000000000E+00 1.195360470E+00 1.222186217E-09 2.050975148E+05 2.454794664E+00 2.690759690E-07 1.902008992E-02 
D118 47384 319.9 36.243 1.000000000E+00 1.202344570E+00 1.217900190E-09 2.157497606E+05 2.520775560E+00 2.900593400E-07 2.543985717E-02 
D118 47384 319.9 36.243 1.000000000E+00 1.202344570E+00 1.217900190E-09 2.157497606E+05 2.520775560E+00 2.900593400E-07 2.543985717E-02 
D119 47468 319.88 36.245 1.000000000E+00 1.189928297E+00 1.199347523E-09 1.918964220E+05 2.411271754E+00 2.471472735E-07 1.745357699E-02 
D119 47468 319.88 36.245 1.000000000E+00 1.189928297E+00 1.199347523E-09 1.918964220E+05 2.411271754E+00 2.471472735E-07 1.745357699E-02 
D120 47564 319.89 36.244 1.000000000E+00 1.211631109E+00 1.217447107E-09 2.012045807E+05 2.413458951E+00 2.509489218E-07 2.125489808E-02 
D120 47564 319.89 36.244 1.000000000E+00 1.211631109E+00 1.217447107E-09 2.012045807E+05 2.413458951E+00 2.509489218E-07 2.125489808E-02 
D121 47650 319.97 36.235 1.000000000E+00 1.217984904E+00 1.239778684E-09 1.954136806E+05 2.406211407E+00 2.480251139E-07 2.195137096E-02 
D121 47650 319.97 36.235 1.000000000E+00 1.217984904E+00 1.239778684E-09 1.954136806E+05 2.406211407E+00 2.480251139E-07 2.195137096E-02 
D122 47738 319.99 36.233 1.000000000E+00 1.207641469E+00 1.242278270E-09 1.900250580E+05 2.369550588E+00 2.400213519E-07 1.616702035E-02 
D122 47738 319.99 36.233 1.000000000E+00 1.207641469E+00 1.242278270E-09 1.900250580E+05 2.369550588E+00 2.400213519E-07 1.616702035E-02 
D123 47958 319.89 36.244 1.000000000E+00 1.247093842E+00 1.273106419E-09 2.193725659E+05 2.482121898E+00 3.036125414E-07 2.131837056E-02 
D123 47958 319.89 36.244 1.000000000E+00 1.247093842E+00 1.273106419E-09 2.193725659E+05 2.482121898E+00 3.036125414E-07 2.131837056E-02 
D124 48088 319.89 36.244 1.000000000E+00 1.222889055E+00 1.243093247E-09 2.421216376E+05 2.599541333E+00 3.365730429E-07 3.149315092E-02 
D124 48088 319.89 36.244 1.000000000E+00 1.222889055E+00 1.243093247E-09 2.421216376E+05 2.599541333E+00 3.365730429E-07 3.149315092E-02 
D125 48178 319.85 36.249 1.000000000E+00 1.253849251E+00 1.260824727E-09 1.954025365E+05 2.429880194E+00 2.604196807E-07 2.159579475E-02 
D125 48178 319.85 36.249 1.000000000E+00 1.253849251E+00 1.260824727E-09 1.954025365E+05 2.429880194E+00 2.604196807E-07 2.159579475E-02 
D126 48262 319.85 36.249 1.000000000E+00 1.264743533E+00 1.261704097E-09 1.931030980E+05 2.461204050E+00 2.678988569E-07 1.854413094E-02 
D126 48262 319.85 36.249 1.000000000E+00 1.264743533E+00 1.261704097E-09 1.931030980E+05 2.461204050E+00 2.678988569E-07 1.854413094E-02 
D127 48354 319.89 36.244 1.000000000E+00 1.263206211E+00 1.263915220E-09 2.137535752E+05 2.514271210E+00 2.883880671E-07 2.641608152E-02 
D127 48354 319.89 36.244 1.000000000E+00 1.263206211E+00 1.263915220E-09 2.137535752E+05 2.514271210E+00 2.883880671E-07 2.641608152E-02 
D128 48448 319.93 36.24 1.000000000E+00 1.214055816E+00 1.216489498E-09 1.909704786E+05 2.370769665E+00 2.386872796E-07 1.682946306E-02 
D128 48448 319.93 36.24 1.000000000E+00 1.214055816E+00 1.216489498E-09 1.909704786E+05 2.370769665E+00 2.386872796E-07 1.682946306E-02 
D129 48532 319.99 36.233 1.000000000E+00 1.192054564E+00 1.216642718E-09 1.816019285E+05 2.350137449E+00 2.312519632E-07 1.826297542E-02 
D129 48532 319.99 36.233 1.000000000E+00 1.192054564E+00 1.216642718E-09 1.816019285E+05 2.350137449E+00 2.312519632E-07 1.826297542E-02 
D130 48628 320.06 36.225 1.000000000E+00 1.170240847E+00 1.210010264E-09 1.984302715E+05 2.446993732E+00 2.649875848E-07 2.867320647E-02 
D130 48628 320.06 36.225 1.000000000E+00 1.170240847E+00 1.210010264E-09 1.984302715E+05 2.446993732E+00 2.649875848E-07 2.867320647E-02 
D131 48716 320.02 36.23 1.000000000E+00 1.198327726E+00 1.222805276E-09 2.145277221E+05 2.502528548E+00 2.842317260E-07 2.496707157E-02 
D131 48716 320.02 36.23 1.000000000E+00 1.198327726E+00 1.222805276E-09 2.145277221E+05 2.502528548E+00 2.842317260E-07 2.496707157E-02 
D132 48798 320.02 36.23 1.000000000E+00 1.193255200E+00 1.217429150E-09 1.931107860E+05 2.445584652E+00 2.603522297E-07 3.143616780E-02 
D132 48798 320.02 36.23 1.000000000E+00 1.193255200E+00 1.217429150E-09 1.931107860E+05 2.445584652E+00 2.603522297E-07 3.143616780E-02 
D133 48894 320.07 36.224 1.000000000E+00 1.193064246E+00 1.244322382E-09 2.355906721E+05 2.567636877E+00 3.165206336E-07 2.870571463E-02 
D133 48894 320.07 36.224 1.000000000E+00 1.191646011E+00 1.242364032E-09 2.207800454E+05 2.520485684E+00 2.953604806E-07 2.852113880E-02 
