Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.204646478E+00 1.213601075E+00 -8.954597000E-03 1.197838834E+00 1.204699899E+00 -6.861065000E-03 6.807644000E-03 8.901176000E-03
1.468000E+10 1.205137367E+00 1.213683632E+00 -8.546265000E-03 1.200440364E+00 1.207485895E+00 -7.045531000E-03 4.697003000E-03 6.197737000E-03
2.154000E+10 1.205842954E+00 1.213837112E+00 -7.994158000E-03 1.202614764E+00 1.209235314E+00 -6.620550000E-03 3.228190000E-03 4.601798000E-03
3.162000E+10 1.206847616E+00 1.214027464E+00 -7.179848000E-03 1.204635030E+00 1.210670473E+00 -6.035443000E-03 2.212586000E-03 3.356991000E-03
4.642000E+10 1.208258777E+00 1.214262306E+00 -6.003529000E-03 1.206745070E+00 1.212002488E+00 -5.257418000E-03 1.513707000E-03 2.259818000E-03
6.813000E+10 1.210203247E+00 1.214615125E+00 -4.411878000E-03 1.209168607E+00 1.213080907E+00 -3.912300000E-03 1.034640000E-03 1.534218000E-03
1.000000E+11 1.212811982E+00 1.215096321E+00 -2.284339000E-03 1.212104619E+00 1.214078702E+00 -1.974083000E-03 7.073630000E-04 1.017619000E-03
1.468000E+11 1.216187411E+00 1.215789814E+00 3.975970000E-04 1.215702896E+00 1.215105342E+00 5.975540000E-04 4.845150000E-04 6.844720000E-04
2.154000E+11 1.220352956E+00 1.216730974E+00 3.621982000E-03 1.220019640E+00 1.216272838E+00 3.746802000E-03 3.333160000E-04 4.581360000E-04
3.162000E+11 1.225200955E+00 1.217990884E+00 7.210071000E-03 1.224969909E+00 1.217683122E+00 7.286787000E-03 2.310460000E-04 3.077620000E-04
4.642000E+11 1.230477734E+00 1.219627619E+00 1.085011500E-02 1.230315741E+00 1.219415178E+00 1.090056300E-02 1.619930000E-04 2.124410000E-04
6.813000E+11 1.235844389E+00 1.221642837E+00 1.420155200E-02 1.235729122E+00 1.221494889E+00 1.423423300E-02 1.152670000E-04 1.479480000E-04
1.000000E+12 1.240999946E+00 1.224016921E+00 1.698302500E-02 1.240916482E+00 1.223912361E+00 1.700412100E-02 8.346400000E-05 1.045600000E-04
1.468000E+12 1.245784354E+00 1.226692512E+00 1.909184200E-02 1.245722709E+00 1.226617020E+00 1.910568900E-02 6.164500000E-05 7.549200000E-05
2.154000E+12 1.250187313E+00 1.229590739E+00 2.059657400E-02 1.250140724E+00 1.229534671E+00 2.060605300E-02 4.658900000E-05 5.606800000E-05
3.162000E+12 1.254282568E+00 1.232636530E+00 2.164603800E-02 1.254246426E+00 1.232593493E+00 2.165293300E-02 3.614200000E-05 4.303700000E-05
4.642000E+12 1.258162303E+00 1.235780613E+00 2.238169000E-02 1.258133492E+00 1.235746455E+00 2.238703700E-02 2.881100000E-05 3.415800000E-05
6.813000E+12 1.261909420E+00 1.239008575E+00 2.290084500E-02 1.261885848E+00 1.238980629E+00 2.290521900E-02 2.357200000E-05 2.794600000E-05
1.000000E+13 1.265594955E+00 1.242336037E+00 2.325891800E-02 1.265575238E+00 1.242312603E+00 2.326263500E-02 1.971700000E-05 2.343400000E-05
