N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+15 310 3.800E-4 3.836121E+1 1.787390E+1 5.860090E-1 7.951000E+1
1.468000E+10 1.000E+15 310 3.800E-4 3.834258E+1 1.785770E+1 5.859580E-1 7.948370E+1
2.154000E+10 1.000E+15 310 3.800E-4 3.831533E+1 1.783410E+1 5.858830E-1 7.944500E+1
3.162000E+10 1.000E+15 310 3.800E-4 3.827555E+1 1.779940E+1 5.857740E-1 7.938770E+1
4.642000E+10 1.000E+15 310 3.800E-4 3.821764E+1 1.774860E+1 5.856120E-1 7.930300E+1
6.813000E+10 1.000E+15 310 3.800E-4 3.813367E+1 1.767430E+1 5.853750E-1 7.917710E+1
1.000000E+11 1.000E+15 310 3.800E-4 3.801264E+1 1.756590E+1 5.850280E-1 7.898880E+1
1.468000E+11 1.000E+15 310 3.800E-4 3.783977E+1 1.740800E+1 5.845160E-1 7.870510E+1
2.154000E+11 1.000E+15 310 3.800E-4 3.759635E+1 1.717890E+1 5.837630E-1 7.827330E+1
3.162000E+11 1.000E+15 310 3.800E-4 3.726112E+1 1.684900E+1 5.826540E-1 7.760820E+1
4.642000E+11 1.000E+15 310 3.800E-4 3.681519E+1 1.637500E+1 5.810140E-1 7.655400E+1
6.813000E+11 1.000E+15 310 3.800E-4 3.625248E+1 1.572930E+1 5.785360E-1 7.499670E+1
1.000000E+12 1.000E+15 310 3.800E-4 3.559220E+1 1.492590E+1 5.748150E-1 7.295530E+1
1.468000E+12 1.000E+15 310 3.800E-4 3.487718E+1 1.417920E+1 5.692050E-1 7.142340E+1
2.154000E+12 1.000E+15 310 3.800E-4 3.414641E+1 1.355330E+1 5.604450E-1 7.082180E+1
3.162000E+12 1.000E+15 310 3.800E-4 3.341226E+1 1.299330E+1 5.461850E-1 7.119910E+1
4.642000E+12 1.000E+15 310 3.800E-4 3.266745E+1 1.246300E+1 5.230260E-1 7.294320E+1
6.813000E+12 1.000E+15 310 3.800E-4 3.190259E+1 1.194600E+1 5.073050E-1 7.381210E+1
1.000000E+13 1.000E+15 310 3.800E-4 3.111227E+1 1.143900E+1 4.987310E-1 7.372060E+1
1.468000E+13 1.000E+15 310 3.800E-4 3.029446E+1 1.093130E+1 4.903230E-1 7.359100E+1
2.154000E+13 1.000E+15 310 3.800E-4 2.944919E+1 1.042500E+1 4.817830E-1 7.347740E+1
3.162000E+13 1.000E+15 310 3.800E-4 2.857802E+1 9.923400E+0 4.732050E-1 7.338030E+1
4.642000E+13 1.000E+15 310 3.800E-4 2.768412E+1 9.417200E+0 4.646500E-1 7.320930E+1
6.813000E+13 1.000E+15 310 3.800E-4 2.677217E+1 8.910000E+0 4.561230E-1 7.296490E+1
1.000000E+14 1.000E+15 310 3.800E-4 2.584889E+1 8.404800E+0 4.475730E-1 7.264790E+1
