N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+15 315 3.300E-4 3.003872E-1 2.579260E+1 4.416780E-1 7.776240E+1
1.468000E+10 1.778E+15 315 3.300E-4 2.999036E-1 2.566860E+1 4.405120E-1 7.771840E+1
2.154000E+10 1.778E+15 315 3.300E-4 2.992013E-1 2.549410E+1 4.388400E-1 7.766590E+1
3.162000E+10 1.778E+15 315 3.300E-4 2.981865E-1 2.523710E+1 4.365640E-1 7.754710E+1
4.642000E+10 1.778E+15 315 3.300E-4 2.967303E-1 2.491130E+1 4.336090E-1 7.744550E+1
6.813000E+10 1.778E+15 315 3.300E-4 2.946615E-1 2.448290E+1 4.298840E-1 7.731250E+1
1.000000E+11 1.778E+15 315 3.300E-4 2.917635E-1 2.391540E+1 4.251610E-1 7.711770E+1
1.468000E+11 1.778E+15 315 3.300E-4 2.877817E-1 2.322970E+1 4.197340E-1 7.692500E+1
2.154000E+11 1.778E+15 315 3.300E-4 2.824507E-1 2.238450E+1 4.134730E-1 7.666860E+1
3.162000E+11 1.778E+15 315 3.300E-4 2.755484E-1 2.141630E+1 4.067270E-1 7.643700E+1
4.642000E+11 1.778E+15 315 3.300E-4 2.669700E-1 2.030680E+1 3.997320E-1 7.611530E+1
6.813000E+11 1.778E+15 315 3.300E-4 2.567947E-1 1.910010E+1 3.925270E-1 7.579520E+1
1.000000E+12 1.778E+15 315 3.300E-4 2.452933E-1 1.784750E+1 3.853790E-1 7.552050E+1
1.468000E+12 1.778E+15 315 3.300E-4 2.328477E-1 1.655680E+1 3.784000E-1 7.516460E+1
2.154000E+12 1.778E+15 315 3.300E-4 2.198103E-1 1.527070E+1 3.715070E-1 7.480050E+1
3.162000E+12 1.778E+15 315 3.300E-4 2.063964E-1 1.401370E+1 3.645830E-1 7.449290E+1
4.642000E+12 1.778E+15 315 3.300E-4 1.926740E-1 1.276200E+1 3.576210E-1 7.408540E+1
6.813000E+12 1.778E+15 315 3.300E-4 1.786532E-1 1.152810E+1 3.504980E-1 7.364140E+1
1.000000E+13 1.778E+15 315 3.300E-4 1.643838E-1 1.032400E+1 3.430130E-1 7.323870E+1
1.468000E+13 1.778E+15 315 3.300E-4 1.500037E-1 9.141300E+0 3.352430E-1 7.271200E+1
2.154000E+13 1.778E+15 315 3.300E-4 1.357236E-1 8.005500E+0 3.271580E-1 7.211680E+1
3.162000E+13 1.778E+15 315 3.300E-4 1.217829E-1 6.933200E+0 3.187310E-1 7.144710E+1
4.642000E+13 1.778E+15 315 3.300E-4 1.084107E-1 5.942700E+0 3.099230E-1 7.074870E+1
6.813000E+13 1.778E+15 315 3.300E-4 9.580127E-2 5.032200E+0 3.006500E-1 6.988520E+1
1.000000E+14 1.778E+15 315 3.300E-4 8.410209E-2 4.213600E+0 2.909100E-1 6.888830E+1
