N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 310 1.800E-4 1.239085267E+00 1.261980527E+00
1.468000E+10 3.162E+16 310 1.800E-4 1.250672878E+00 1.262067091E+00
2.154000E+10 3.162E+16 310 1.800E-4 1.254092424E+00 1.262192226E+00
3.162000E+10 3.162E+16 310 1.800E-4 1.256774618E+00 1.262457933E+00
4.642000E+10 3.162E+16 310 1.800E-4 1.259059900E+00 1.262994249E+00
6.813000E+10 3.162E+16 310 1.800E-4 1.260966840E+00 1.263681824E+00
1.000000E+11 3.162E+16 310 1.800E-4 1.262789445E+00 1.264666127E+00
1.468000E+11 3.162E+16 310 1.800E-4 1.264703924E+00 1.266003321E+00
2.154000E+11 3.162E+16 310 1.800E-4 1.266491758E+00 1.267407180E+00
3.162000E+11 3.162E+16 310 1.800E-4 1.269241346E+00 1.269878494E+00
4.642000E+11 3.162E+16 310 1.800E-4 1.271946555E+00 1.272404123E+00
6.813000E+11 3.162E+16 310 1.800E-4 1.275073440E+00 1.275412251E+00
1.000000E+12 3.162E+16 310 1.800E-4 1.278527648E+00 1.278780190E+00
1.468000E+12 3.162E+16 310 1.800E-4 1.282084142E+00 1.282277132E+00
2.154000E+12 3.162E+16 310 1.800E-4 1.285788452E+00 1.285943507E+00
3.162000E+12 3.162E+16 310 1.800E-4 1.289728484E+00 1.289829581E+00
4.642000E+12 3.162E+16 310 1.800E-4 1.293863439E+00 1.293955720E+00
6.813000E+12 3.162E+16 310 1.800E-4 1.298245832E+00 1.298332994E+00
1.000000E+13 3.162E+16 310 1.800E-4 1.302901654E+00 1.303002538E+00
