fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0US1 9:45 298.8 38.8 1.000E+000 1.583E+000 1.034E-010 2.325E+003 3.278E+000 2.059E-005 1.453E-005 2.058E-002 1.452E-005 7.648E-008 2.560E-001 1.040E-002 7.283E-006 4.188E-003 
0US2 10:5 301.7 38.43 1.000E+000 1.657E+000 1.601E-010 2.260E+003 3.202E+000 2.140E-005 1.448E-005 1.977E-002 1.446E-005 7.315E-008 2.559E-001 1.000E-002 7.242E-006 1.279E-002 
0US3 10:31 304.7 38.05 1.000E+000 1.524E+000 2.654E-010 2.193E+003 3.134E+000 2.238E-005 1.419E-005 1.865E-002 1.417E-005 6.757E-008 2.557E-001 9.400E-003 7.112E-006 1.162E-003 
0US4 10:51 307.6 37.69 1.000E+000 1.416E+000 4.074E-010 2.129E+003 3.089E+000 2.441E-005 1.557E-005 1.932E-002 1.555E-005 7.698E-008 2.561E-001 9.800E-003 7.774E-006 6.378E-004 
0US5 11:19 311 37.28 1.000E+000 1.409E+000 6.652E-010 2.053E+003 3.014E+000 2.606E-005 1.542E-005 1.818E-002 1.541E-005 7.169E-008 2.560E-001 9.200E-003 7.707E-006 7.280E-004 
0US6 11:42 313.4 36.99 1.000E+000 1.400E+000 9.793E-010 2.000E+003 3.003E+000 2.857E-005 1.514E-005 1.698E-002 1.512E-005 6.569E-008 2.558E-001 8.600E-003 7.550E-006 3.785E-003 
0US7 12:7 316.8 36.6 1.000E+000 1.260E+000 1.479E-009 1.924E+003 2.915E+000 3.041E-005 1.548E-005 1.640E-002 1.546E-005 6.486E-008 2.558E-001 8.300E-003 7.721E-006 6.534E-004 
0US8 12:25 319.2 36.32 1.000E+000 1.285E+000 2.129E-009 1.870E+003 2.886E+000 3.267E-005 1.499E-005 1.518E-002 1.498E-005 5.807E-008 2.555E-001 7.700E-003 7.443E-006 7.492E-004 
0US9 12:47 323 35.9 1.000E+000 1.093E+000 3.550E-009 1.785E+003 2.829E+000 3.667E-005 1.510E-005 1.411E-002 1.508E-005 5.437E-008 2.554E-001 7.100E-003 7.551E-006 7.088E-004 
US10 13:4 325.3 35.64 1.000E+000 1.127E+000 4.990E-009 1.734E+003 2.820E+000 3.994E-005 1.546E-005 1.370E-002 1.544E-005 5.399E-008 2.553E-001 6.900E-003 7.712E-006 6.079E-004 
US11 13:30 327.6 35.39 1.000E+000 1.197E+000 7.046E-009 1.683E+003 2.798E+000 4.333E-005 1.558E-005 1.308E-002 1.556E-005 5.194E-008 2.552E-001 6.600E-003 7.751E-006 4.496E-004 
US12 13:50 330.6 35.07 1.000E+000 1.187E+000 1.011E-008 1.616E+003 2.748E+000 4.687E-005 1.563E-005 1.233E-002 1.560E-005 4.907E-008 2.551E-001 6.200E-003 7.788E-006 4.166E-004 
