N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 330 2.800E-4 3.722743E-1 2.323620E+1 4.112610E-1 7.588460E+1
1.468000E+10 5.623E+15 330 2.800E-4 3.714518E-1 2.313280E+1 4.105460E-1 7.584590E+1
2.154000E+10 5.623E+15 330 2.800E-4 3.702624E-1 2.298540E+1 4.095100E-1 7.579630E+1
3.162000E+10 5.623E+15 330 2.800E-4 3.685541E-1 2.277820E+1 4.080360E-1 7.573350E+1
4.642000E+10 5.623E+15 330 2.800E-4 3.661240E-1 2.249140E+1 4.060440E-1 7.564570E+1
6.813000E+10 5.623E+15 330 2.800E-4 3.627134E-1 2.210320E+1 4.034280E-1 7.552570E+1
1.000000E+11 5.623E+15 330 2.800E-4 3.580154E-1 2.159170E+1 4.000990E-1 7.536800E+1
1.468000E+11 5.623E+15 330 2.800E-4 3.517040E-1 2.093970E+1 3.958590E-1 7.520050E+1
2.154000E+11 5.623E+15 330 2.800E-4 3.434964E-1 2.013970E+1 3.909740E-1 7.498090E+1
3.162000E+11 5.623E+15 330 2.800E-4 3.332408E-1 1.919880E+1 3.853690E-1 7.474950E+1
4.642000E+11 5.623E+15 330 2.800E-4 3.209997E-1 1.814050E+1 3.794150E-1 7.447320E+1
6.813000E+11 5.623E+15 330 2.800E-4 3.070684E-1 1.700050E+1 3.731150E-1 7.419130E+1
1.000000E+12 5.623E+15 330 2.800E-4 2.918874E-1 1.581710E+1 3.667060E-1 7.388620E+1
1.468000E+12 5.623E+15 330 2.800E-4 2.758780E-1 1.462070E+1 3.602790E-1 7.354950E+1
2.154000E+12 5.623E+15 330 2.800E-4 2.593071E-1 1.342720E+1 3.536250E-1 7.321430E+1
3.162000E+12 5.623E+15 330 2.800E-4 2.422724E-1 1.224140E+1 3.468250E-1 7.284270E+1
4.642000E+12 5.623E+15 330 2.800E-4 2.247995E-1 1.106480E+1 3.398100E-1 7.242390E+1
6.813000E+12 5.623E+15 330 2.800E-4 2.069625E-1 9.903100E+0 3.323690E-1 7.198310E+1
1.000000E+13 5.623E+15 330 2.800E-4 1.889419E-1 8.768300E+0 3.245760E-1 7.148930E+1
1.468000E+13 5.623E+15 330 2.800E-4 1.710070E-1 7.676300E+0 3.164250E-1 7.093150E+1
2.154000E+13 5.623E+15 330 2.800E-4 1.534609E-1 6.643600E+0 3.079000E-1 7.030120E+1
3.162000E+13 5.623E+15 330 2.800E-4 1.365962E-1 5.683800E+0 2.989790E-1 6.958760E+1
4.642000E+13 5.623E+15 330 2.800E-4 1.206627E-1 4.807300E+0 2.896320E-1 6.877770E+1
6.813000E+13 5.623E+15 330 2.800E-4 1.058522E-1 4.019500E+0 2.798190E-1 6.785290E+1
1.000000E+14 5.623E+15 330 2.800E-4 9.229292E-2 3.322500E+0 2.694820E-1 6.679280E+1
