T d154 d184 d214 d244
d 150 180 210 240
290 1.244337460E+00 1.243141227E+00 1.243505486E+00 1.243619789E+00
295 1.243631891E+00 1.242523063E+00 1.243009014E+00 1.242997469E+00
300 1.243368743E+00 1.242362839E+00 1.243033675E+00 1.242870427E+00
305 1.243202729E+00 1.242093653E+00 1.242836419E+00 1.242695204E+00
310 1.242201732E+00 1.241098574E+00 1.241833732E+00 1.241792148E+00
315 1.239029179E+00 1.237936338E+00 1.238480780E+00 1.238504900E+00
320 1.231454757E+00 1.230395857E+00 1.230864286E+00 1.230552113E+00
325 1.215587849E+00 1.214554094E+00 1.214838588E+00 1.214138283E+00
330 1.185368839E+00 1.184577342E+00 1.184379438E+00 1.183062208E+00
335 1.132348737E+00 1.132476526E+00 1.131629154E+00 1.129274839E+00
340 1.050851373E+00 1.051678735E+00 1.050078651E+00 1.046403776E+00
