T d154 d184 d214 d244
d 150 180 210 240
290 1.237264190E+00 1.235452578E+00 1.235450586E+00 1.235341217E+00
295 1.237181028E+00 1.235524802E+00 1.235685448E+00 1.235478614E+00
300 1.237286854E+00 1.235799295E+00 1.236187962E+00 1.235863362E+00
305 1.237045656E+00 1.235542315E+00 1.236064234E+00 1.235804782E+00
310 1.235202887E+00 1.233857070E+00 1.234484321E+00 1.234397116E+00
315 1.229838486E+00 1.228806388E+00 1.229471770E+00 1.229603540E+00
320 1.217690318E+00 1.217308272E+00 1.218367586E+00 1.218482593E+00
325 1.193249711E+00 1.194141781E+00 1.195890540E+00 1.196242211E+00
330 1.148414095E+00 1.151626925E+00 1.154616579E+00 1.155489512E+00
335 1.073781601E+00 1.081141240E+00 1.086115835E+00 1.087816309E+00
340 1.013116390E+00 1.012389685E+00 1.012023467E+00 1.011841312E+00
