X Y Xfit Yfit
4.9706000E+0 3.9413600E+1 5.3048732E+0 3.8311611E+1
5.4692400E+0 4.2682500E+1 5.6766376E+0 4.1654669E+1
6.0125900E+0 4.6227800E+1 6.1072858E+0 4.5272915E+1
6.6042400E+0 5.0044600E+1 6.6042400E+0 4.9185352E+1
7.2503500E+0 5.4174400E+1 7.1752355E+0 5.3411681E+1
7.9629600E+0 5.8634800E+1 7.8281258E+0 5.7972308E+1
8.7572900E+0 6.3448300E+1 8.5706259E+0 6.2888403E+1
9.6282300E+0 6.8617000E+1 9.4099965E+0 6.8182036E+1
1.0580300E+1 7.4183600E+1 1.0352680E+1 7.3876413E+1
1.1630700E+1 8.0183000E+1 1.1403915E+1 7.9996256E+1
1.2756900E+1 8.6638400E+1 1.2567361E+1 8.6568338E+1
1.3980500E+1 9.3591500E+1 1.3844790E+1 9.3622191E+1
1.5235900E+1 1.0112700E+2 1.5235900E+1 1.0119098E+2
1.6642900E+1 1.0919200E+2 1.6738298E+1 1.0931248E+2
1.8163000E+1 1.1788100E+2 1.8347721E+1 1.1803024E+2
1.9761300E+1 1.2726000E+2 2.0058502E+1 1.2739459E+2
2.1488600E+1 1.3733900E+2 2.1864289E+1 1.3746377E+2
2.3277300E+1 1.4822500E+2 2.3758975E+1 1.4830476E+2
2.5200600E+1 1.5999400E+2 2.5737782E+1 1.5999400E+2
2.7224300E+1 1.7271300E+2 2.7798419E+1 1.7261788E+2
2.9386300E+1 1.8648100E+2 2.9942217E+1 1.8627297E+2
3.1642100E+1 2.0139400E+2 3.2175204E+1 2.0106618E+2
3.4049800E+1 2.1752200E+2 3.4509052E+1 2.1711475E+2
3.6630200E+1 2.3508300E+2 3.6961908E+1 2.3454622E+2
3.9333500E+1 2.5405800E+2 3.9559140E+1 2.5349853E+2
4.2240100E+1 2.7474000E+2 4.2334025E+1 2.7412010E+2
4.5410200E+1 2.9716700E+2 4.5328489E+1 2.9657024E+2
4.8895600E+1 3.2160200E+2 4.8593907E+1 3.2101942E+2
5.2659600E+1 3.4813600E+2 5.2192122E+1 3.4764997E+2
5.6835700E+1 3.7700600E+2 5.6196670E+1 3.7665669E+2
6.1494000E+1 4.0844800E+2 6.0694322E+1 4.0824755E+2
6.6641400E+1 4.4275000E+2 6.5786990E+1 4.4264442E+2
7.2490200E+1 4.7986200E+2 7.1594046E+1 4.8008380E+2
7.9293900E+1 5.2024400E+2 7.8255103E+1 5.2081724E+2
8.7006600E+1 5.6434100E+2 8.5933335E+1 5.6511176E+2
9.5640900E+1 6.1221400E+2 9.4819343E+1 6.1324980E+2
1.0588200E+2 6.6418300E+2 1.0513567E+2 6.6552876E+2
1.1768800E+2 7.2047700E+2 1.1714199E+2 7.2226009E+2
1.3147000E+2 7.8172400E+2 1.3114099E+2 7.8376733E+2
1.4748500E+2 8.4807700E+2 1.4748500E+2 8.5038340E+2
1.6647500E+2 9.1947500E+2 1.6658337E+2 9.2244644E+2
1.8836400E+2 9.9776600E+2 1.8891052E+2 1.0002943E+3
2.1391600E+2 1.0819200E+3 2.1501452E+2 1.0842564E+3
2.4373500E+2 1.1718000E+3 2.4552603E+2 1.1746442E+3
2.7878200E+2 1.2692500E+3 2.8116728E+2 1.2717375E+3
3.1959700E+2 1.3736600E+3 3.2276043E+2 1.3757678E+3
3.6806200E+2 1.4849800E+3 3.7123467E+2 1.4868978E+3
4.2351200E+2 1.6037600E+3 4.2763095E+2 1.6051961E+3
4.8919100E+2 1.7293100E+3 4.9310295E+2 1.7306065E+3
5.6491800E+2 1.8629400E+3 5.6891238E+2 1.8629132E+3
6.5226400E+2 2.0025200E+3 6.5641681E+2 2.0017008E+3
7.5244600E+2 2.1476300E+3 7.5704694E+2 2.1463113E+3
8.6721800E+2 2.2981000E+3 8.7227142E+2 2.2957993E+3
9.9792600E+2 2.4525200E+3 1.0035455E+3 2.4488895E+3
1.1496300E+3 2.6070700E+3 1.1522433E+3 2.6039402E+3
1.3169800E+3 2.7658600E+3 1.3195711E+3 2.7589214E+3
1.5039600E+3 2.9169700E+3 1.5064649E+3 2.9114106E+3
1.7109400E+3 3.0643300E+3 1.7134755E+3 3.0586196E+3
1.9406500E+3 3.2069200E+3 1.9406500E+3 3.1974551E+3
2.1895000E+3 3.3319700E+3 2.1874210E+3 3.3246210E+3
2.4591100E+3 3.4458100E+3 2.4525188E+3 3.4367614E+3
2.7391800E+3 3.5441300E+3 2.7339249E+3 3.5306397E+3
3.0383300E+3 3.6124500E+3 3.0288774E+3 3.6033395E+3
3.3392500E+3 3.6532000E+3 3.3339439E+3 3.6524692E+3
3.6540600E+3 3.6826000E+3 3.6451585E+3 3.6763443E+3
3.9680000E+3 3.6768200E+3 3.9582184E+3 3.6741246E+3
4.2717000E+3 3.6465000E+3 4.2687162E+3 3.6458845E+3
4.5920700E+3 3.5927300E+3 4.5723895E+3 3.5926065E+3
4.8719600E+3 3.5163800E+3 4.8653459E+3 3.5160996E+3
5.1542500E+3 3.4004500E+3 5.1442543E+3 3.4188524E+3
5.4206500E+3 3.2970100E+3 5.4064688E+3 3.3038469E+3
5.6620700E+3 3.1714800E+3 5.6500922E+3 3.1743519E+3
5.8782300E+3 3.0295700E+3 5.8739728E+3 3.0337245E+3
6.0844700E+3 2.8717000E+3 6.0776502E+3 2.8852355E+3
6.2607700E+3 2.7197600E+3 6.2612580E+3 2.7319362E+3
6.4294100E+3 2.5568700E+3 6.4254204E+3 2.5765556E+3
6.5632700E+3 2.4153100E+3 6.5711219E+3 2.4214554E+3
6.6876900E+3 2.2684700E+3 6.6996031E+3 2.2686014E+3
6.8214100E+3 2.1197300E+3 6.8122570E+3 2.1195721E+3
6.9088000E+3 1.9629700E+3 6.9105455E+3 1.9755854E+3
6.9956000E+3 1.8282300E+3 6.9959321E+3 1.8375388E+3
7.0738100E+3 1.6952100E+3 7.0698380E+3 1.7060461E+3
7.1213300E+3 1.5665500E+3 7.1336061E+3 1.5814869E+3
7.2079100E+3 1.4701800E+3 7.1884809E+3 1.4640466E+3
7.2282000E+3 1.3579500E+3 7.2355965E+3 1.3537598E+3
7.2659700E+3 1.2394700E+3 7.2759755E+3 1.2505376E+3
7.2953600E+3 1.1592400E+3 7.3105277E+3 1.1542046E+3
7.3282700E+3 1.0536000E+3 7.3400576E+3 1.0645177E+3
7.3571600E+3 9.8802600E+2 7.3652703E+3 9.8119113E+2
7.3867800E+3 9.0604400E+2 7.3867800E+3 9.0391028E+2
7.3896400E+3 8.3395800E+2 7.4051215E+3 8.3233831E+2
7.4109000E+3 7.6347700E+2 7.4207544E+3 7.6614104E+2
7.4127100E+3 7.2274400E+2 7.4340761E+3 7.0497815E+2
7.4332100E+3 6.4365500E+2 7.4454278E+3 6.4851585E+2
7.4341400E+3 6.0657400E+2 7.4551007E+3 5.9643616E+2
7.4622500E+3 5.0770100E+2 7.4703731E+3 5.0419785E+2
7.4639300E+3 4.7342300E+2 7.4763671E+3 4.6346688E+2
7.4665100E+3 4.0869000E+2 7.4858481E+3 3.9147204E+2
7.4693500E+3 4.2035000E+2 7.4814817E+3 4.2597287E+2
7.4706700E+3 5.6001100E+2 7.4633448E+3 5.4842771E+2
