N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.426000000E-06 2.729000000E-06 2.999000000E-06 3.261000000E-06
1.600000000E+01 4.911200000E-05 4.869300000E-05 4.836300000E-05 4.823000000E-05
1.700000000E+01 7.430950000E-04 7.404520000E-04 7.461240000E-04 7.487770000E-04
1.549996187E+01 1.227500000E-05 1.216200000E-05 1.211900000E-05 1.212600000E-05
1.649996187E+01 1.958190000E-04 1.945900000E-04 1.940790000E-04 1.936600000E-04
1.674996808E+01 3.852350000E-04 3.835200000E-04 3.835500000E-04 3.829170000E-04
1.624993176E+01 9.819100000E-05 9.746000000E-05 9.704100000E-05 9.666900000E-05
1.574996808E+01 2.458600000E-05 2.429600000E-05 2.418500000E-05 2.410500000E-05
1.524993176E+01 5.957000000E-06 6.037000000E-06 6.114000000E-06 6.234000000E-06
