X Y Yfit
1.0000000E-2 1.9487216E-14 1.9518085E-14
2.0000000E-2 4.7113806E-14 4.7176460E-14
3.0000000E-2 8.6310476E-14 8.6391386E-14
4.0000000E-2 1.4195428E-13 1.4201990E-13
5.0000000E-2 2.2097890E-13 2.2096978E-13
6.0000000E-2 3.3324291E-13 3.3306848E-13
7.0000000E-2 4.9276572E-13 4.9230137E-13
8.0000000E-2 7.1948733E-13 7.1857629E-13
9.0000000E-2 1.0417753E-12 1.0402389E-12
1.0000000E-1 1.4999970E-12 1.4976588E-12
1.1000000E-1 2.1516139E-12 2.1483423E-12
1.2000000E-1 3.0784451E-12 3.0742248E-12
1.3000000E-1 4.3970331E-12 4.3920700E-12
1.4000000E-1 6.2734343E-12 6.2683051E-12
1.5000000E-1 8.9443315E-12 8.9401838E-12
1.6000000E-1 1.2747173E-11 1.2745981E-11
1.7000000E-1 1.8163203E-11 1.8168076E-11
1.8000000E-1 2.5878893E-11 2.5894436E-11
1.9000000E-1 3.6873660E-11 3.6906357E-11
2.0000000E-1 5.2545116E-11 5.2603693E-11
2.1000000E-1 7.4887900E-11 7.4983608E-11
2.2000000E-1 1.0674904E-10 1.0689572E-10
2.3000000E-1 1.5219262E-10 1.5240636E-10
2.4000000E-1 2.1702044E-10 2.1731852E-10
2.5000000E-1 3.0951565E-10 3.0991433E-10
2.6000000E-1 4.4150456E-10 4.4201493E-10
2.7000000E-1 6.2987302E-10 6.3049400E-10
2.8000000E-1 8.9873194E-10 8.9943878E-10
2.9000000E-1 1.2825098E-9 1.2832360E-9
3.0000000E-1 1.8303691E-9 1.8309783E-9
3.1000000E-1 2.6124333E-9 2.6127577E-9
3.2000000E-1 3.7290802E-9 3.7286520E-9
3.3000000E-1 5.3234128E-9 5.3215595E-9
3.4000000E-1 7.5998691E-9 7.5955294E-9
3.5000000E-1 1.0850399E-8 1.0841941E-8
3.6000000E-1 1.5491923E-8 1.5476894E-8
3.7000000E-1 2.2119825E-8 2.2094613E-8
3.8000000E-1 3.1584333E-8 3.1543726E-8
3.9000000E-1 4.5099570E-8 4.5036214E-8
